the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000A1C1FCCE1CDA54C036952DE876BE4140,32397,0101000020110F0000229D8120A9B561C17DAF75903F235041,31556,>1m <=5m,ATBI DATABASE,,1446841012000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,281557,3929828,35.487997,-83.408004,Deep Creek,Indian Creek,2285.814453,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446841012000,GRSM,UNR,,7,,,Indian Creek Trail,Galbraith Creek Rd,Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000000AA4103D33C354C082303142AAD14140,32474,0101000020110F0000454D1C7F33A261C1DFDB8D614B375041,31633,>1m <=5m,ATBI DATABASE,,1446841050000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,314385,3945734,35.638002,-83.049998,Lower Cataloochee Creek,Winding Stair Branch,3749.368652,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446841050000,GRSM,UNR,,9,,,Cataloochee Divide Trail,Old Cataloochee Turnpike,Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000008D94442EACC454C037E70A3D02CB4140,32464,0101000020110F00008A1D37A273A361C1C551E73A57305041,31623,>1m <=5m,ATBI DATABASE,,1446841045000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312180,3940009,35.585999,-83.073005,Lower Johnathans Creek,,4917.642578,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446841045000,GRSM,UNR,,7,,,Science Center Trail,The Purchase Road (closed Winter),Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1057795200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000049F9A2007BC454C0B4FCA7B83DCA4140,32470,0101000020110F00001D66D6DD49A361C1E2F2EB018A2F5041,31629,>1m <=5m,ATBI DATABASE,,1446841048000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312438,3939338,35.580002,-83.070004,Lower Johnathans Creek,Beantown Creek,4663.923828,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446841048000,GRSM,UNR,,7,,,Ferguson Cabin Trail,The Purchase Road (closed Winter),Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,998265600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000097C30A91B5C454C03CD49CE7C8CA4140,32462,0101000020110F00004463E49A7BA361C1844FE05A1B305041,31621,>1m <=5m,ATBI DATABASE,,1446841045000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312124,3939816,35.584249,-83.073578,Lower Johnathans Creek,,4800.433594,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446841045000,GRSM,UNR,,6,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,967161600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000B5EF24FEB5C454C04C7A66E9CDCA4140,32454,0101000020110F0000ED7D8DF77BA361C1A4B2779520305041,31613,>1m <=5m,ATBI DATABASE,,1446841041000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312122,3939833,35.584402,-83.073604,Lower Johnathans Creek,,4819.37207,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446841041000,GRSM,UNR,,6,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,967593600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,at light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005134DFB91EC554C05520D02C58C94140,32447,0101000020110F00004FEAC2EAD4A361C16D03E64F9A2E5041,31606,>1m <=5m,ATBI DATABASE,,1446841038000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311516,3938580,35.572997,-83.079996,Lower Johnathans Creek,,4005.885742,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446841038000,GRSM,UNR,,3,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000B95B8DDD5FC454C03C47AEECD9C94140,32472,0101000020110F0000302FADD132A361C1E7EDB5CB212F5041,31631,>1m <=5m,ATBI DATABASE,,1446841049000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312581,3938997,35.576956,-83.068347,Lower Johnathans Creek,,4450.203125,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446841049000,GRSM,UNR,,6,,,Ferguson Cabin Trail,The Purchase Road (closed Winter),Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,967075200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000C96A95212DCA54C09C0368C1EFC74140,32436,0101000020110F00000590764120A861C12F41D0FF212D5041,31595,>1m <=5m,ATBI DATABASE,,1446841032000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,304329,3937514,35.561997,-83.159001,Upper Cataloochee Creek,,5091.078125,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446841032000,GRSM,UNR,,6,,,Hemphill Bald Trail,Heintooga Ridge Road,Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090195200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000007ECA104B33CB54C09C1B74C5E9C64140,32433,0101000020110F0000DFE4F6E8FEA861C156CBB07E102C5041,31592,>1m <=5m,ATBI DATABASE,,1446841031000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,302859,3936659,35.554002,-83.175002,Lower Raven Fork,,4895.686035,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446841031000,GRSM,UNR,,7,,,Flat Creek Trail,Heintooga Ridge Road,Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964310400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000063320BA34FCA54C0E4396E4724C84140,32435,0101000020110F0000DF3AB98F3DA861C16A42F0D5582D5041,31594,>1m <=5m,ATBI DATABASE,,1446841032000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,304142,3937696,35.5636,-83.161107,Upper Cataloochee Creek,,5086.073242,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446841032000,GRSM,UNR,,6,,,Hemphill Bald Trail,Polls Gap Trail Parking,Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000003EE53D733BCF54C06CD0B70F7DCF4140,32419,0101000020110F00002D496F856BAC61C1FE1A9C2905355041,31578,>1m <=5m,ATBI DATABASE,,1446841024000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,297317,3944219,35.620997,-83.238,Upper Raven Fork,,4585.983398,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446841024000,GRSM,UNR,,8,,,Hyatt Ridge Trail,Hyatt Ridge Trailhead,Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,589507200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000F92781F8F9D654C01B2EB92423CB4140,32408,0101000020110F00007BC3CC46FFB261C1B27F209879305041,31567,>1m <=5m,ATBI DATABASE,,1446841017000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,286266,3940704,35.587003,-83.359003,Upper Oconaluftee River,Smith Branch,2751.744385,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446841017000,GRSM,UNR,,3,,,Kephart Prong Trail,Newfound Gap Road South,Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964483200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000001C801A45B6D354C00AE4EE8066C64140,32410,0101000020110F000092D5FF8339B061C1A3F01B77872B5041,31569,>1m <=5m,ATBI DATABASE,,1446841019000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,290792,3936489,35.549996,-83.307996,Lower Oconaluftee River,Oconaluftee River,2175.952637,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446841019000,GRSM,UNR,,5,,,Newton Bald Concession Horse Trail Loop,Smokemont Horse Concessions Road,Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964483200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000772FF7C9F1D254C0197E934D89C14140,32414,0101000020110F0000A5F9ECA492AF61C116D27DF273265041,31573,>1m <=5m,ATBI DATABASE,,1446841021000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291781,3932248,35.511996,-83.296004,Lower Oconaluftee River,,2043.470581,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446841021000,GRSM,UNR,,6,,,Nations Cemetery Access,Access Road To Big Cove Road,Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000002BEE21DC22D354C0FFA3035A06C14140,32413,0101000020110F0000F560FA51BCAF61C102A7BC51EB255041,31572,>1m <=5m,ATBI DATABASE,,1446841020000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291499,3931811,35.507999,-83.298999,Lower Oconaluftee River,,2030.032227,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446841020000,GRSM,UNR,,7,,,Oconaluftee River Trail,Newfound Gap Road South,Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,989971200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000001D43145433D354C06AF383E347C14140,32411,0101000020110F0000CD33954ECAAF61C1C15D4CB22F265041,31570,>1m <=5m,ATBI DATABASE,,1446841019000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291413,3932035,35.51,-83.300004,Lower Oconaluftee River,,2015.644165,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446841019000,GRSM,UNR,,5,,,Oconaluftee River Trail,Access Road To Big Cove Road,Valid,Scoparia_biplagialis,Scoparia  biplagialis,35979,Double-striped Scoparia Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,998006400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Crambidae,Scopariinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
