the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000A13CAA9C41F854C004CC3AEBACBB4140,102240,0101000020110F000037B6B30243CF61C1ABC44FEE56205041,101713,>1m <=5m,ATBI DATABASE,,1446880699000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238749,3928556,35.466208,-83.879,Lake Cheoah-Little Tennessee River,Twentymile Creek,1364.268677,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446880699000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,712972800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000C907DF2954DF54C0D240AD1B4FBA4140,102258,0101000020110F0000AEC5913E17BA61C13141F02DEA1E5041,101731,>1m <=5m,ATBI DATABASE,,1446880709000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,274071,3926410,35.455532,-83.489508,Fontana Lake-Tuckasegee River,Middle Peachtree Creek,2166.862793,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446880709000,GRSM,UNR,,8,,,Conner @ Hickory Flats Cemetery Access,Lakeview Drive East,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1155427200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,MV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000A9B8B13904CE54C08970E29739E44140,102273,0101000020110F0000676DAA3263AB61C1CC5B101FB54A5041,101746,>1m <=5m,ATBI DATABASE,,1446880719000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299444,3962152,35.783001,-83.219004,Cosby Creek,Cosby Creek,1710.045654,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446880719000,GRSM,UNR,,7,,,Tritt Cemetery Access Trail,Cosby Entrance Road,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090540800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005FE1185AC1C654C0E62127E17CD94140,102289,0101000020110F0000F1D0C47438A561C1CCC46FF4783F5041,101762,>1m <=5m,ATBI DATABASE,,1446880728000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309500,3952620,35.699117,-83.105547,Lower Cataloochee Creek,,4020.623291,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880728000,GRSM,UNR,,6,,,Long Bunk Trail,Old Cataloochee Turnpike,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,618710400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E6100000EEECBC04FCC654C0CBDE65D553D94140,102287,0101000020110F000026EC1A486AA561C113D154074E3F5041,101760,>1m <=5m,ATBI DATABASE,,1446880727000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309173,3952488,35.697864,-83.109128,Lower Cataloochee Creek,,4084.075195,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880727000,GRSM,UNR,,10,,,Long Bunk Trail,Old Cataloochee Turnpike,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185753600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,black light trap, ,day,cert,Noctuidae
0101000020E61000002ED371C064C754C0F36F66E7B9D94140,102286,0101000020110F00004AC94B3BC3A561C1D3B7A4C6B83F5041,101759,>1m <=5m,ATBI DATABASE,,1446880726000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308602,3952846,35.700979,-83.11552,Lower Cataloochee Creek,,4839.766113,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880726000,GRSM,UNR,,6,,,Mount Sterling Trail,Old Cataloochee Turnpike,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185753600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,black light trap, ,day,cert,Noctuidae
0101000020E610000045904D6912C354C036A0E9224ED24140,102301,0101000020110F0000D7F6CA9D17A261C105803AA4F6375041,101774,>1m <=5m,ATBI DATABASE,,1446880734000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,314578,3946285,35.643003,-83.047995,Lower Cataloochee Creek,,4054.270264,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880734000,GRSM,UNR,,7,,,Cataloochee Divide Trail,Old Cataloochee Turnpike,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,587692800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000008D94442EACC454C037E70A3D02CB4140,102294,0101000020110F00008A1D37A273A361C1C551E73A57305041,101767,>1m <=5m,ATBI DATABASE,,1446880730000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312180,3940009,35.585999,-83.073005,Lower Johnathans Creek,,4917.642578,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880730000,GRSM,UNR,,7,,,Science Center Trail,The Purchase Road (closed Winter),Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1216080000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000000D5D00E27AC454C0110D2FE1C0CA4140,102299,0101000020110F0000E0AAD1C349A361C167A168F912305041,101772,>1m <=5m,ATBI DATABASE,,1446880732000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312448,3939782,35.584004,-83.069996,Lower Johnathans Creek,Beantown Creek,4682.922852,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880732000,GRSM,UNR,,4,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1182038400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,at light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000E9E0297CA7C454C0F5A0586276CA4140,102295,0101000020110F0000108A44A56FA361C15E82CA2DC52F5041,101768,>1m <=5m,ATBI DATABASE,,1446880731000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312196,3939535,35.581731,-83.072719,Lower Johnathans Creek,,4624.331543,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880731000,GRSM,UNR,,6,,,Ferguson Cabin Trail,The Purchase Road (closed Winter),Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1154044800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,UV light,No,day,cert,PKnob moths monitoring
0101000020E6100000C99A1C3497C454C016F2A26513CA4140,102298,0101000020110F0000380957D161A361C11A9270CF5D2F5041,101771,>1m <=5m,ATBI DATABASE,,1446880732000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312279,3939198,35.57871,-83.071725,Lower Johnathans Creek,,4456.333008,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880732000,GRSM,UNR,,8,,,Ferguson Cabin Trail,The Purchase Road (closed Winter),Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1154044800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,at light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000B6BC0068A5C454C0E44873ADFBCA4140,102296,0101000020110F000082B04DE16DA361C18717D86050305041,101769,>1m <=5m,ATBI DATABASE,,1446880731000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312217,3939986,35.585799,-83.072592,Lower Johnathans Creek,,4887.189453,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880731000,GRSM,UNR,,6,,,Science Center Trail,The Purchase Road (closed Winter),Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1059696000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005134DFB91EC554C05520D02C58C94140,102290,0101000020110F00004FEAC2EAD4A361C16D03E64F9A2E5041,101763,>1m <=5m,ATBI DATABASE,,1446880728000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311516,3938580,35.572997,-83.079996,Lower Johnathans Creek,,4005.885742,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446880728000,GRSM,UNR,,3,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1216080000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000AA6B108D5EC454C0B39E78D38FC94140,102300,0101000020110F0000A9A8E5B331A361C1AEE9F66BD42E5041,101773,>1m <=5m,ATBI DATABASE,,1446880733000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312583,3938746,35.574695,-83.068267,Lower Johnathans Creek,,4414.567871,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880733000,GRSM,UNR,,7,,,Ferguson Cabin Trail,The Purchase Road (closed Winter),Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1059696000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000037DAE6D026CB54C064A278FD98C64140,102278,0101000020110F0000C1FB2850F4A861C10E3FC22ABC2B5041,101751,>1m <=5m,ATBI DATABASE,,1446880722000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,302922,3936384,35.551537,-83.17424,Lower Raven Fork,Flat Creek,4881.120117,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446880722000,GRSM,UNR,,6,,,Flat Creek Trail,Heintooga Ridge Road,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090195200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000E1B1DC282BCB54C0BD6DB82538C84140,102279,0101000020110F00002B608C00F8A861C1D13B47946D2D5041,101752,>1m <=5m,ATBI DATABASE,,1446880723000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,302929,3937790,35.564207,-83.174505,Lower Raven Fork,,5334.425293,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446880723000,GRSM,UNR,,6,,,Balsam Mountain Nature Trail,Balsam Mountain Campground Road,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1059782400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000001925BFB0A2CB54C0ED91C69BCEC84140,102276,0101000020110F000088380A855DA961C1D56959AC0A2E5041,101749,>1m <=5m,ATBI DATABASE,,1446880720000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,302279,3938314,35.568798,-83.181801,Lower Raven Fork,Flat Creek,5190.19043,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446880720000,GRSM,UNR,,6,,,Flat Creek Trail,Heintooga Ridge Road,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1088380800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000063320BA34FCA54C0E4396E4724C84140,102285,0101000020110F0000DF3AB98F3DA861C16A42F0D5582D5041,101758,>1m <=5m,ATBI DATABASE,,1446880726000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,304142,3937696,35.5636,-83.161107,Upper Cataloochee Creek,,5086.073242,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880726000,GRSM,UNR,,6,,,Hemphill Bald Trail,Polls Gap Trail Parking,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1088380800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000EDB77EA670CD54C022BF23CF1ACF4140,102274,0101000020110F0000FAAAC7DCE5AA61C188AAD2829E345041,101747,>1m <=5m,ATBI DATABASE,,1446880719000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,299846,3943829,35.617999,-83.209997,Straight Fork Raven Fork,,3103.516113,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446880719000,GRSM,UNR,,3,,,Beech Gap Trail,Balsam Mountain Road (closed Winter),Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090195200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005C9E3743E1D254C043D9AA104EC24140,102272,0101000020110F0000FDF3BF9B84AF61C1A3AF5C4041275041,101745,>1m <=5m,ATBI DATABASE,,1446880718000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291888,3932912,35.518001,-83.294995,Lower Raven Fork,,2050.639648,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446880718000,GRSM,UNR,,6,,,Nations Cemetery Access,Oconaluftee Job Corps Center Access Road,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,995241600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000004100693255D454C03277A42F41C74140,102271,0101000020110F0000B2060B7EC0B061C1ECE022C06B2C5041,101744,>1m <=5m,ATBI DATABASE,,1446880717000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,289930,3937250,35.55667,-83.317696,Upper Oconaluftee River,Oconaluftee River,2229.644531,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446880717000,GRSM,UNR,,5,,,Smokemont Loop Trail,Newfound Gap Road South,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,618710400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E6100000ACD5A378CEDF54C04331F2EC51C74140,102257,0101000020110F000067AFD01E7FBA61C12F25D1397D2C5041,101730,>1m <=5m,ATBI DATABASE,,1446880708000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273679,3937704,35.557181,-83.496973,Forney Creek,,6217.612305,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446880708000,GRSM,UNR,,4,,,Clingmans Dome Trail,Clingmans Dome Road Parking #3,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090195200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000011D9F374CFDE54C06A0F923D76C84140,102262,0101000020110F00007AE15B89A6B961C14B8D9868AE2D5041,101735,>1m <=5m,ATBI DATABASE,,1446880711000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,275115,3938658,35.566102,-83.481408,Noland Creek,Noland Creek,5745.55957,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446880711000,GRSM,UNR,,5,,,Noland Divide Trail,Noland Divide Trailhead Parking,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1059350400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000069BE0621D9DE54C0FB9F8BAC93C84140,102259,0101000020110F000070074AC0AEB961C1359BBE23CD2D5041,101732,>1m <=5m,ATBI DATABASE,,1446880709000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,275064,3938759,35.567,-83.481998,Noland Creek,Noland Creek,5920.010742,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446880709000,GRSM,UNR,,9,,,Noland Divide Trail,Noland Divide Trailhead Parking,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964483200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000045C6EABC11DE54C08DBCDBE530CB4140,102264,0101000020110F00004EDA826805B961C180E26FF587305041,101737,>1m <=5m,ATBI DATABASE,,1446880712000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,276224,3940997,35.587423,-83.469829,Deep Creek,,5970.410156,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446880712000,GRSM,UNR,,9,,,Fork Ridge Trail,Clingmans Dome Access Road,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1059436800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000F46A3C4837D954C0729B7367DBC94140,102269,0101000020110F0000B32AAE30E6B461C1F6143B57232F5041,101742,>1m <=5m,ATBI DATABASE,,1446880716000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,283068,3939671,35.577001,-83.393995,Deep Creek,Beetree Creek,4964.187012,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446880716000,GRSM,UNR,,6,,,Thomas Divide Trail,Thomas Divide Trail Pullout Parking,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,618710400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000D6F0E31E81D954C045177A225ACA4140,102268,0101000020110F00002DEDB5E624B561C14E45B8ADA72F5041,101741,>1m <=5m,ATBI DATABASE,,1446880715000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,282670,3940110,35.580869,-83.398502,Deep Creek,,4454.749023,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446880715000,GRSM,UNR,,3,,,Thomas Divide Trail,Thomas Divide Trail Pullout Parking,Valid,Anaplectoides_prasina,Anaplectoides  prasina,2037,Green Arches Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,618710400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Noctuinae,~,black light trap,No, ,cert,Lepidoptera Survey
