the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000034EE7ABAF1DA54C0D4815F3CA6BB4140,32043,0101000020110F00005CB4BCF55DB661C11D4C44F64F205041,31205,>1m <=5m,ATBI DATABASE,,1446840821000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280318,3927417,35.466004,-83.421,Deep Creek,Tom Branch,2149.892578,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446840821000,GRSM,UNR,,2,,,Wiggins-Watson-Toms Branch Cemetery Access,Tom Branch Road,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964396800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, ,week,cert,ATBI Lepidoptera TWIG
0101000020E6100000772FF7C9F1D254C0197E934D89C14140,32058,0101000020110F0000A5F9ECA492AF61C116D27DF273265041,31220,>1m <=5m,ATBI DATABASE,,1446840830000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291781,3932248,35.511996,-83.296004,Lower Oconaluftee River,,2043.470581,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446840830000,GRSM,UNR,,6,,,Nations Cemetery Access,Access Road To Big Cove Road,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993081600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000002BEE21DC22D354C0FFA3035A06C14140,32056,0101000020110F0000F560FA51BCAF61C102A7BC51EB255041,31218,>1m <=5m,ATBI DATABASE,,1446840829000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291499,3931811,35.507999,-83.298999,Lower Oconaluftee River,,2030.032227,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446840829000,GRSM,UNR,,7,,,Oconaluftee River Trail,Newfound Gap Road South,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,989971200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000003B3CD53833D354C0A404061B27C14140,32055,0101000020110F0000514F7137CAAF61C136460F7E0D265041,31217,>1m <=5m,ATBI DATABASE,,1446840828000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291411,3931924,35.508999,-83.299997,Lower Oconaluftee River,,2013.518921,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446840828000,GRSM,UNR,,5,,,Oconaluftee River Trail,Newfound Gap Road South,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993340800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000011FE94A970DD54C0BA4B705760C54140,32039,0101000020110F000011FE539B7CB861C1457FEED0752A5041,31201,>1m <=5m,ATBI DATABASE,,1446840819000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,276989,3935935,35.541996,-83.459997,Deep Creek,Pole Road Creek,4583.274414,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446840819000,GRSM,UNR,,6,,,Noland Divide Trail,Clingmans Dome Access Road,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090195200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000BDE01000D5DE54C0D1DB35A766C84140,32033,0101000020110F0000EBC39C3EABB961C1E4005C229E2D5041,31195,>1m <=5m,ATBI DATABASE,,1446840816000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,275083,3938606,35.565626,-83.481746,Noland Creek,Noland Creek,5729.838379,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446840816000,GRSM,UNR,,7,,,Noland Divide Trail,Clingmans Dome Access Road,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964483200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000E1B4713B89D954C00B3B482C02CB4140,32049,0101000020110F0000771354CA2BB561C16E68662957305041,31211,>1m <=5m,ATBI DATABASE,,1446840824000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,282639,3940680,35.585997,-83.398997,Deep Creek,,4647.351562,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446840824000,GRSM,UNR,,6,,,Thomas Divide Trail,Newfound Gap Road South,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990403200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000002A4775F853DB54C0E4B0C3BE3BCF4140,32041,0101000020110F00001D0C9F65B1B661C1BF50DDEBC0345041,31203,>1m <=5m,ATBI DATABASE,,1446840820000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,280192,3944404,35.619004,-83.426996,West Prong Little Pigeon River Upper,Walker Camp Prong,4342.144531,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446840820000,GRSM,UNR,,10,,,Appalachian Trail,Newfound Gap Road North,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000A162FA306BDF54C0B6029008BDD14140,32032,0101000020110F00004F1849CD2ABA61C1297D4F005F375041,31194,>1m <=5m,ATBI DATABASE,,1446840815000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,274457,3946720,35.638574,-83.490913,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,2929.979736,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446840815000,GRSM,UNR,,2,,,Cove Hardwood Nature Trail,Newfound Gap Road North,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,989971200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000252BBF9FE9DE54C0A3ADDD850CD24140,32038,0101000020110F00004B9EA5C2BCB961C135E82612B2375041,31200,>1m <=5m,ATBI DATABASE,,1446840818000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,275180,3946971,35.641,-83.483005,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,3139.299316,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446840818000,GRSM,UNR,,4,,,Bullhead Trail,Newfound Gap Road North,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993340800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000091252AE9FBD954C09380F8D070DD4140,32048,0101000020110F00003982D92F8DB561C11BB5F9759B435041,31210,>1m <=5m,ATBI DATABASE,,1446840824000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282396,3956671,35.729998,-83.405996,Little Pigeon River Middle,Injun Creek,1430.831787,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840824000,GRSM,UNR,,7,,,Old Settlers Trail,Greenbrier Road,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000EB42790D64D854C0A324A5528CDA4140,32051,0101000020110F00000CBBF7CA32B461C14CF285D994405041,31213,>1m <=5m,ATBI DATABASE,,1446840826000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284587,3954109,35.7074,-83.381103,Little Pigeon River Upper,Middle Prong Little Pigeon River,1687.616699,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840826000,GRSM,UNR,,6,,,Old Settlers Trail,Ramsey Prong Road,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1116460800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000557720438BE454C015BE7E9537D94140,32031,0101000020110F00002AF9E42485BE61C19AFA3D7C303F5041,31193,>1m <=5m,ATBI DATABASE,,1446840814000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,267374,3953389,35.697002,-83.570996,West Prong Little Pigeon River Upper,,3452.494873,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446840814000,GRSM,UNR,,7,,,Cove Mountain Trail,Fighting Creek Gap Road,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1155427200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000D3088EAF43EB54C075C5DA5960D54140,32029,0101000020110F00002891E54C3AC461C1F263866C2C3B5041,31191,>1m <=5m,ATBI DATABASE,,1446840813000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257780,3950314,35.666996,-83.676002,Little River-Goshen Prong,Little River,1559.004272,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840813000,GRSM,UNR,,10,,,Meigs Creek Trail,Lr Pullout Parking @ Mp 7.969,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005AEB98AE18EC54C09E931ABEEBD14140,32026,0101000020110F0000FF28BB32EFC461C19A2C58D08F375041,31188,>1m <=5m,ATBI DATABASE,,1446840812000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256521,3947351,35.64,-83.689002,Little River-Crooked Creek,Middle Prong Little River,1371.385132,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840812000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Environmental Education Center Road,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,930873600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000FA600FA9C6EB54C0DB8352AC41D04140,32028,0101000020110F0000B81E8489A9C461C183A3D196D2355041,31190,>1m <=5m,ATBI DATABASE,,1446840813000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256935,3945896,35.626997,-83.683996,Little River-Crooked Creek,Middle Prong Little River,1579.035645,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840813000,GRSM,UNR,,7,,,West Prong Trail,Upper Tremont Road,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1155340800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000369BBA37AEE754C01B374E6DDDD44140,32030,0101000020110F000033632E182FC161C16F17538FA33A5041,31192,>1m <=5m,ATBI DATABASE,,1446840814000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,262838,3949734,35.663001,-83.620004,Little River-Goshen Prong,Little River,1926.631104,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446840814000,GRSM,UNR,,5,,,Curry Mountain Trail,Little River Gorge Road,Valid,Sciota_subcaesiella,Sciota  subcaesiella,35900,Locust Leafroller,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964396800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Pyraloidea,Pyralidae,Phycitinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
