the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000A13CAA9C41F854C004CC3AEBACBB4140,125164,0101000020110F000037B6B30243CF61C1ABC44FEE56205041,124708,>1m <=5m,ATBI DATABASE,,1446889081000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238749,3928556,35.466208,-83.879,Lake Cheoah-Little Tennessee River,Twentymile Creek,1364.268677,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446889081000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023494400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000036EB29C570CD54C0AD2C247C89E14140,125239,0101000020110F0000DDB1D3F6E5AA61C1A9027DD2E4475041,124782,>1m <=5m,ATBI DATABASE,,1446889124000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300205,3959804,35.762001,-83.210004,Cosby Creek,Cosby Creek,2040.874756,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446889124000,GRSM,UNR,,5,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,967075200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,unspecified, ,week,cert,ATBI Lepidoptera TWIG
0101000020E61000002D552FE0A1CD54C0F33F4FBCB0E14140,125238,0101000020110F0000582E66AB0FAB61C1956F6AE70D485041,124781,>1m <=5m,ATBI DATABASE,,1446889124000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299937,3959943,35.763199,-83.213001,Cosby Creek,Fletcher Spring Branch,2035.18103,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446889124000,GRSM,UNR,,6,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993168000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000005FE1185AC1C654C0E62127E17CD94140,125241,0101000020110F0000F1D0C47438A561C1CCC46FF4783F5041,124784,>1m <=5m,ATBI DATABASE,,1446889125000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309500,3952620,35.699117,-83.105547,Lower Cataloochee Creek,,4020.623291,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446889125000,GRSM,UNR,,6,,,Long Bunk Trail,Old Cataloochee Turnpike,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,613180800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E6100000A5EAFE14FBC254C0744F7F3F7AD14140,125252,0101000020110F0000D6AB82CD03A261C10118B03519375041,124795,>1m <=5m,ATBI DATABASE,,1446889130000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,314692,3945565,35.636536,-83.046571,Lower Cataloochee Creek,,3820.921631,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446889130000,GRSM,UNR,,5,,,Cataloochee Divide Trail,Old Cataloochee Turnpike,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023667200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,unspecified, ,week,cert,ATBI Lepidoptera TWIG
0101000020E61000000AA4103D33C354C082303142AAD14140,125251,0101000020110F0000454D1C7F33A261C1DFDB8D614B375041,124794,>1m <=5m,ATBI DATABASE,,1446889130000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,314385,3945734,35.638002,-83.049998,Lower Cataloochee Creek,Winding Stair Branch,3749.368652,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446889130000,GRSM,UNR,,9,,,Cataloochee Divide Trail,Old Cataloochee Turnpike,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000008D94442EACC454C037E70A3D02CB4140,125250,0101000020110F00008A1D37A273A361C1C551E73A57305041,124793,>1m <=5m,ATBI DATABASE,,1446889129000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312180,3940009,35.585999,-83.073005,Lower Johnathans Creek,,4917.642578,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446889129000,GRSM,UNR,,7,,,Science Center Trail,The Purchase Road (closed Winter),Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000C1BB9F2AB1C454C0C4649D36D2CA4140,125246,0101000020110F0000439339DE77A361C1BB4A7C1325305041,124789,>1m <=5m,ATBI DATABASE,,1446889127000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312149,3939847,35.584533,-83.073309,Lower Johnathans Creek,,4827.102051,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446889127000,GRSM,UNR,,7,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1059696000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,black light trap,No, ,cert,ATBI
0101000020E6100000C565ADE5D1C454C05E0A20A0EECA4140,125242,0101000020110F0000CEBC8EAA93A361C1A7AC63BF42305041,124785,>1m <=5m,ATBI DATABASE,,1446889126000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311970,3939947,35.5854,-83.075307,Lower Johnathans Creek,,4857.988281,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446889126000,GRSM,UNR,,5,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1059696000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000029FFB316E1D654C0DC6197D1DDCA4140,125216,0101000020110F00001BEFEC24EAB261C19F7E233231305041,124759,>1m <=5m,ATBI DATABASE,,1446889110000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,286398,3940466,35.584888,-83.357484,Upper Oconaluftee River,Oconaluftee River,2746.354492,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446889110000,GRSM,UNR,,4,,,Kephart Prong Trail,Kephart Prong Trail Pullout Parking # 2,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1055203200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000772FF7C9F1D254C0197E934D89C14140,125228,0101000020110F0000A5F9ECA492AF61C116D27DF273265041,124771,>1m <=5m,ATBI DATABASE,,1446889117000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291781,3932248,35.511996,-83.296004,Lower Oconaluftee River,,2043.470581,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446889117000,GRSM,UNR,,6,,,Nations Cemetery Access,Access Road To Big Cove Road,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,995673600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000C27B7E8064D354C05D9CAEB7E5C04140,125221,0101000020110F00009375ED11F4AF61C138618745C9255041,124764,>1m <=5m,ATBI DATABASE,,1446889113000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291133,3931709,35.507004,-83.303005,Lower Oconaluftee River,Oconaluftee River,2006.872559,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446889113000,GRSM,UNR,,6,,,Oconaluftee River Trail,Newfound Gap Road South,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990403200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000002BEE21DC22D354C0FFA3035A06C14140,125223,0101000020110F0000F560FA51BCAF61C102A7BC51EB255041,124766,>1m <=5m,ATBI DATABASE,,1446889115000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291499,3931811,35.507999,-83.298999,Lower Oconaluftee River,,2030.032227,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446889115000,GRSM,UNR,,7,,,Oconaluftee River Trail,Newfound Gap Road South,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,999648000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000005C9E3743E1D254C043D9AA104EC24140,125232,0101000020110F0000FDF3BF9B84AF61C1A3AF5C4041275041,124775,>1m <=5m,ATBI DATABASE,,1446889120000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291888,3932912,35.518001,-83.294995,Lower Raven Fork,,2050.639648,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446889120000,GRSM,UNR,,6,,,Nations Cemetery Access,Oconaluftee Job Corps Center Access Road,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,988329600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000004100693255D454C03277A42F41C74140,125219,0101000020110F0000B2060B7EC0B061C1ECE022C06B2C5041,124762,>1m <=5m,ATBI DATABASE,,1446889112000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,289930,3937250,35.55667,-83.317696,Upper Oconaluftee River,Oconaluftee River,2229.644531,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446889112000,GRSM,UNR,,5,,,Smokemont Loop Trail,Newfound Gap Road South,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,609465600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E6100000752B7FAFC2DD54C0E6DD0E9DB6C34140,125203,0101000020110F0000321BDD44C2B861C1E94D077EB9285041,124746,>1m <=5m,ATBI DATABASE,,1446889102000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,276499,3934505,35.529004,-83.465004,Noland Creek,,3505.270996,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446889102000,GRSM,UNR,,6,,,Noland Creek Trail,Clingmans Dome Road Parking #3,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,609465600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000007DCD72D9C8DE54C0EDBF1EB86FC84140,125201,0101000020110F0000E392C3ECA0B961C19E988F99A72D5041,124744,>1m <=5m,ATBI DATABASE,,1446889101000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,275151,3938635,35.565903,-83.481005,Noland Creek,Noland Creek,5702.809082,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446889101000,GRSM,UNR,,4,,,Noland Divide Trail,Noland Divide Trailhead Parking,Valid,Bomolocha_baltimoralis,Bomolocha  baltimoralis,5151,Baltimore Bomolocha Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1059523200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Hypeninae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
