the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000BAEDF99CC6FA54C0840CFF51AABC4140,227187,0101000020110F0000C42C6FCF66D161C177CB802F5F215041,227100,>1m <=5m,ATBI DATABASE,,1446947443000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235201,3929519,35.473941,-83.918368,Chilhowee Lake,Cooper Camp Branch,2123.134766,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947443000,GRSM,UNR,,10,,,Twentymile Trail,Parson Branch Road (closed Winter),Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000B64D72393EE654C0ECA0A08149B94140,228141,0101000020110F00003E84C18EF6BF61C110F5A36FD91D5041,228042,>1m <=5m,ATBI DATABASE,,1446947963000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264241,3925777,35.447549,-83.597544,Lower Fontana Lake-Little Tennessee River,Welch Branch,1898.529053,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947963000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865382400000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000060D6AB02AE654C03EE7F6EB7EB94140,228144,0101000020110F000035AF60F7E5BF61C188B4CD1F111E5041,228046,>1m <=5m,ATBI DATABASE,,1446947965000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264354,3925955,35.449179,-83.596351,Lower Fontana Lake-Little Tennessee River,Welch Branch,1940.027222,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947965000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000055FCF3F57BE654C0F457AB2A3FB94140,228129,0101000020110F0000174087FD2AC061C15A4417A8CE1D5041,228030,>1m <=5m,ATBI DATABASE,,1446947956000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263898,3925751,35.447233,-83.601312,Lower Fontana Lake-Little Tennessee River,Welch Branch,2035.858643,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947956000,GRSM,UNR,,7,,,McClure Cemetery Access,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000E150AEDF42E454C06D301EEF1FB84140,228208,0101000020110F000094B021AA47BE61C12C3C1D39A31C5041,228108,>1m <=5m,ATBI DATABASE,,1446947998000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267026,3924696,35.438468,-83.566578,Fontana Lake-Tuckasegee River,,1744.063599,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446947998000,GRSM,UNR,,2,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,by hand,No,day,cert,Northshore Road EIS
0101000020E610000065E4ABFE97E454C035BE8EC3D6B94140,228195,0101000020110F00008A093AF58FBE61C13F01D8B46C1E5041,228096,>1m <=5m,ATBI DATABASE,,1446947992000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266593,3926194,35.45186,-83.571773,Fontana Lake-Tuckasegee River,Glady Branch,1932.385986,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947992000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed,No,season,cert,Northshore Road EIS
0101000020E6100000CFBC6804E5E554C0AAA9887A51B94140,228153,0101000020110F0000C3BE40CBAABF61C1BBD55DBFE11D5041,228055,>1m <=5m,ATBI DATABASE,,1446947970000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264736,3925791,35.447792,-83.592099,Lower Fontana Lake-Little Tennessee River,Pole Bridge Branch,1917.280518,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947970000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,by hand,No,day,cert,Northshore Road EIS
0101000020E6100000112D5E31E5E554C0BB78FF2C51B94140,228152,0101000020110F000005B76FF1AABF61C1C53B886EE11D5041,228054,>1m <=5m,ATBI DATABASE,,1446947969000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264735,3925790,35.447783,-83.59211,Lower Fontana Lake-Little Tennessee River,Pole Bridge Branch,1917.280518,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947969000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed,No,season,cert,Northshore Road EIS
0101000020E61000004916F1AFBBE554C00DCCB56881BA4140,228158,0101000020110F0000F53542B187BF61C17B9E32A01E1F5041,228059,>1m <=5m,ATBI DATABASE,,1446947972000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264992,3926814,35.457067,-83.589576,Fontana Lake-Tuckasegee River,,1923.410156,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947972000,GRSM,UNR,,8,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000EAE3F5EE9CE554C0AEA23E5788BA4140,228164,0101000020110F0000C5B2BB926DBF61C1536570DA251F5041,228065,>1m <=5m,ATBI DATABASE,,1446947975000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265163,3926833,35.457279,-83.587699,Fontana Lake-Tuckasegee River,,1908.10022,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947975000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000FE933EFB71E554C0748CB21EC1BA4140,228172,0101000020110F00003C6E111849BF61C1D215330E611F5041,228073,>1m <=5m,ATBI DATABASE,,1446947979000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265406,3927019,35.459012,-83.585078,Fontana Lake-Tuckasegee River,,1901.008911,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947979000,GRSM,UNR,,2,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B83BAB6548E554C0D3EA53AADEBA4140,228175,0101000020110F0000A604C7C625BF61C1D3A0BDDC7F1F5041,228076,>1m <=5m,ATBI DATABASE,,1446947981000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265639,3927113,35.459913,-83.58254,Fontana Lake-Tuckasegee River,Jenny Branch,1917.993042,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947981000,GRSM,UNR,,9,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A98A95A310E554C0212FB5EF9BBA4140,228182,0101000020110F0000A5F2CA6BF6BE61C1D7FFF1483A1F5041,228083,>1m <=5m,ATBI DATABASE,,1446947985000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265942,3926879,35.457877,-83.579137,Fontana Lake-Tuckasegee River,,1875.856079,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947985000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000432FC71EC6E454C0611F28AD7BBA4140,228190,0101000020110F000022F9DA21B7BE61C114B409A6181F5041,228091,>1m <=5m,ATBI DATABASE,,1446947989000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266352,3926759,35.456892,-83.574588,Fontana Lake-Tuckasegee River,,1908.981812,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947989000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865209600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A1734C50C2E454C0C4EDD0B058BA4140,228191,0101000020110F000069CC3AE6B3BE61C18739B02BF41E5041,228092,>1m <=5m,ATBI DATABASE,,1446947990000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266370,3926640,35.455825,-83.574356,Fontana Lake-Tuckasegee River,,2006.388916,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947990000,GRSM,UNR,,8,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865209600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001A29D5EA9DE454C0FDFC685973BA4140,228194,0101000020110F00002C24E7FC94BE61C185265BF70F1F5041,228095,>1m <=5m,ATBI DATABASE,,1446947991000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266574,3926725,35.456638,-83.572134,Fontana Lake-Tuckasegee River,Glady Branch,2029.979004,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947991000,GRSM,UNR,,8,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865209600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000009EFB57798E454C02F5E9ACCFFB94140,228196,0101000020110F0000FA7D065C90BE61C1B0436D7D971E5041,228097,>1m <=5m,ATBI DATABASE,,1446947992000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266594,3926333,35.453112,-83.571802,Fontana Lake-Tuckasegee River,Glady Branch,1954.227539,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947992000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed,No,season,cert,Northshore Road EIS
0101000020E6100000735104A398E454C07DC6D36C0ABA4140,228197,0101000020110F00007129CE8090BE61C190F79091A21E5041,228098,>1m <=5m,ATBI DATABASE,,1446947993000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266594,3926369,35.453436,-83.571812,Fontana Lake-Tuckasegee River,Glady Branch,1953.515991,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947993000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed,No,season,cert,Northshore Road EIS
0101000020E610000025CE2F827AE454C04C04A20E88BA4140,228202,0101000020110F000033D84BEA76BE61C154B5BA8E251F5041,228102,>1m <=5m,ATBI DATABASE,,1446947995000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266772,3926790,35.45727,-83.569973,Fontana Lake-Tuckasegee River,Glady Branch,2164.571777,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947995000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865209600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F1C0637F46E454C05F582166A8BA4140,228211,0101000020110F0000EAF008BE4ABE61C10E788447471F5041,228111,>1m <=5m,ATBI DATABASE,,1446948000000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267063,3926892,35.458257,-83.566799,Forney Creek,,2073.221191,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446948000000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865209600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002E44571A3FE454C095C71633D6BA4140,228212,0101000020110F0000DE9B447644BE61C103C7F708771F5041,228112,>1m <=5m,ATBI DATABASE,,1446948001000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267108,3927046,35.459655,-83.566347,Forney Creek,,2047.248291,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446948001000,GRSM,UNR,,2,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865209600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000028DF0FB19E454C0A81A09A9E5BA4140,228217,0101000020110F00009D2AE0EF24BE61C1CB4EE927871F5041,228117,>1m <=5m,ATBI DATABASE,,1446948004000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267315,3927093,35.460127,-83.564082,Forney Creek,,1957.053833,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446948004000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865209600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002461960B8FE454C003854BE5B2BA4140,228200,0101000020110F00008687685B88BE61C1A9265E39521F5041,228100,>1m <=5m,ATBI DATABASE,,1446947994000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266662,3926938,35.458578,-83.571227,Fontana Lake-Tuckasegee River,Glady Branch,2063.631104,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947994000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865209600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000566C5D027E454C0FC7BD53C1ABB4140,228215,0101000020110F0000DADA1AAF30BE61C10A5899FABD1F5041,228115,>1m <=5m,ATBI DATABASE,,1446948003000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267243,3927273,35.461731,-83.564926,Forney Creek,,1839.437012,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446948003000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865209600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000652899C221E454C0A50DE43958BB4140,228216,0101000020110F0000A1EA8A8A2BBE61C1D9DBCE9DFE1F5041,228116,>1m <=5m,ATBI DATABASE,,1446948003000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267282,3927482,35.463623,-83.564556,Forney Creek,,1816.809448,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446948003000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865209600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D1D6DDA911E454C0CF15C5B5DEBB4140,228218,0101000020110F00009BCCCDDE1DBE61C1C94646DA8A205041,228118,>1m <=5m,ATBI DATABASE,,1446948004000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267383,3927935,35.467727,-83.563574,Forney Creek,Forney Creek,1828.676514,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446948004000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865036800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000A6992FA00E654C08C65EBFA74BA4140,228150,0101000020110F0000D9CCAE8AC2BF61C120C4ACAA111F5041,228052,>1m <=5m,ATBI DATABASE,,1446947968000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264607,3926782,35.456688,-83.593806,Fontana Lake-Tuckasegee River,,1874.822998,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947968000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865382400000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C780E73C15E654C056F218C24ABA4140,228148,0101000020110F000069C16FBFD3BF61C1AC12E0A4E51E5041,228050,>1m <=5m,ATBI DATABASE,,1446947967000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264491,3926642,35.4554,-83.595042,Fontana Lake-Tuckasegee River,,1916.026611,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947967000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000EDB22DD01CE654C09306ECA755BA4140,228147,0101000020110F0000C975762EDABF61C1D6E8A901F11E5041,228049,>1m <=5m,ATBI DATABASE,,1446947966000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264450,3926680,35.455732,-83.595505,Fontana Lake-Tuckasegee River,,1896.024414,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947966000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000002C2AF91008E654C035AB87074BBA4140,228149,0101000020110F0000F38BA78FC8BF61C16FB544EDE51E5041,228051,>1m <=5m,ATBI DATABASE,,1446947967000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264564,3926641,35.455408,-83.594238,Fontana Lake-Tuckasegee River,,1917.044189,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947967000,GRSM,UNR,,9,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865382400000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
