the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000051F392550AEF54C0E666B9259FB94140,15230,0101000020110F000056A977466FC761C18551B8B8321E5041,14461,>1m <=5m,ATBI DATABASE,,1446831611000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,251770,3926404,35.450162,-83.735002,Lower Fontana Lake-Little Tennessee River,,1737.359253,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446831611000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive West,Valid,Pyrrhia_exprimens,Pyrrhia  exprimens,34327,Purple-lined Sallow Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087171200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Heliothinae,~,black light trap,No,day,cert,Northshore Road EIS
0101000020E610000001BD8515D1EE54C01C20AE62D2BC4140,15231,0101000020110F0000340414A73EC761C158F813F888215041,14462,>1m <=5m,ATBI DATABASE,,1446831611000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,252164,3929169,35.475164,-83.731507,Hazel Creek,Shehan Branch,1749.216187,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446831611000,GRSM,UNR,,5,,,Lakeshore Trail,Lakeview Drive West,Valid,Pyrrhia_exprimens,Pyrrhia  exprimens,34327,Purple-lined Sallow Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185235200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Heliothinae,~,black light trap, ,day,cert,Noctuidae
0101000020E6100000051D96CEF3ED54C0EC5F7D2F4ABC4140,15232,0101000020110F0000004FD1B882C661C1F4AD28EEFA205041,14463,>1m <=5m,ATBI DATABASE,,1446831612000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,253377,3928674,35.471007,-83.718002,Hazel Creek,Hazel Creek,1753.534302,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446831612000,GRSM,UNR,,6,,,Hazel Creek Trail,Lakeview Drive West,Valid,Pyrrhia_exprimens,Pyrrhia  exprimens,34327,Purple-lined Sallow Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185148800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Heliothinae,~,black light trap, ,day,cert,Noctuidae
0101000020E6100000329504FC68D054C03BF524979CE24140,15274,0101000020110F00009BA2489D6BAD61C198CA54C604495041,14505,>1m <=5m,ATBI DATABASE,,1446831636000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,296031,3960831,35.770397,-83.256404,Cosby Creek,Cricket Branch,2054.198975,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446831636000,GRSM,UNR,,7,,,Maddron Bald Trail,Cosby Entrance Road,Valid,Pyrrhia_exprimens,Pyrrhia  exprimens,34327,Purple-lined Sallow Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993427200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Heliothinae,~,unspecified, ,week,cert,ATBI Lepidoptera TWIG
0101000020E610000085DB2B9D16D154C0DC7E770705E24140,15272,0101000020110F0000E2B4F613FFAD61C1D84CCD2166485041,14503,>1m <=5m,ATBI DATABASE,,1446831635000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295061,3960340,35.765772,-83.267001,Cosby Creek,Buckeye Creek,1983.60083,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446831635000,GRSM,UNR,,10,,,Maddron Bald Trail,Cosby Entrance Road,Valid,Pyrrhia_exprimens,Pyrrhia  exprimens,34327,Purple-lined Sallow Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185494400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Heliothinae,~,black light trap, ,day,cert,Noctuidae
0101000020E610000095E7C94EA2CD54C09DA6BC4E11E24140,15278,0101000020110F000080C1550910AB61C1822DD9FB72485041,14509,>1m <=5m,ATBI DATABASE,,1446831638000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299942,3960270,35.766146,-83.213028,Cosby Creek,Fletcher Spring Branch,1935.457642,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446831638000,GRSM,UNR,,4,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Pyrrhia_exprimens,Pyrrhia  exprimens,34327,Purple-lined Sallow Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Heliothinae,~,black light trap, ,day,cert,Noctuidae
0101000020E610000031D774CD9CCD54C08BC069E511E34140,15279,0101000020110F00008A7D635C0BAB61C1543A56917F495041,14510,>1m <=5m,ATBI DATABASE,,1446831639000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299992,3961138,35.773977,-83.212691,Cosby Creek,Cosby Creek,1818.857422,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446831639000,GRSM,UNR,,4,,,Tritt Cemetery Access Trail,Cosby Entrance Road,Valid,Pyrrhia_exprimens,Pyrrhia  exprimens,34327,Purple-lined Sallow Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Heliothinae,~,black light trap, ,day,cert,Noctuidae
0101000020E61000003E690E34B2CD54C03C4546BB95E34140,15277,0101000020110F000042805D891DAB61C127EC9D93094A5041,14508,>1m <=5m,ATBI DATABASE,,1446831638000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299884,3961587,35.778,-83.213998,Cosby Creek,Cosby Creek,1742.802612,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446831638000,GRSM,UNR,,6,,,Tritt Cemetery Access Trail,Cosby Government Quarters / Ranger Station Access Road,Valid,Pyrrhia_exprimens,Pyrrhia  exprimens,34327,Purple-lined Sallow Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,989971200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Heliothinae,~,at light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000055FCF18714C654C0F34F3070B4D84140,15283,0101000020110F00009630E5ADA5A461C109B68256A73E5041,14514,>1m <=5m,ATBI DATABASE,,1446831641000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310440,3951921,35.693,-83.094999,Lower Cataloochee Creek,,3601.62915,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446831641000,GRSM,UNR,,7,,,Mount Sterling Trail,Old Cataloochee Turnpike,Valid,Pyrrhia_exprimens,Pyrrhia  exprimens,34327,Purple-lined Sallow Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090454400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Heliothinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000BF0259CECCCC54C0A7CD7493BEDF4140,15280,0101000020110F00009C3B9AB55AAA61C12F0EEF8C04465041,14511,>1m <=5m,ATBI DATABASE,,1446831639000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301075,3958230,35.747997,-83.199996,Cosby Creek,Cosby Creek,2564.625977,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446831639000,GRSM,UNR,,6,,,Cosby Horse Trail,Cosby Campground Road B,Valid,Pyrrhia_exprimens,Pyrrhia  exprimens,34327,Purple-lined Sallow Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090454400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Heliothinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000009AEB2F1979C354C03B5FEEBE63D24140,15289,0101000020110F0000C5E419D46EA261C180C9AA390D385041,14520,>1m <=5m,ATBI DATABASE,,1446831644000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,314012,3946370,35.643662,-83.054262,Lower Cataloochee Creek,Hoglen Branch,3524.707764,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446831644000,GRSM,UNR,,1,,,Cataloochee Divide Trail,Old Cataloochee Turnpike,Valid,Pyrrhia_exprimens,Pyrrhia  exprimens,34327,Purple-lined Sallow Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1184889600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Heliothinae,~,black light trap, ,day,cert,Noctuidae
