the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000051F392550AEF54C0E666B9259FB94140,134911,0101000020110F000056A977466FC761C18551B8B8321E5041,134540,>1m <=5m,ATBI DATABASE,,1446894747000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,251770,3926404,35.450162,-83.735002,Lower Fontana Lake-Little Tennessee River,,1737.359253,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446894747000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive West,Valid,Catocala_blandula,Catocala  blandula,7325,Charming Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090368000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,black light trap,No,day,cert,Northshore Road EIS
0101000020E6100000C26E758C8DE054C03507B10845BD4140,134918,0101000020110F00007510096721BB61C1D116C28900225041,134547,>1m <=5m,ATBI DATABASE,,1446894751000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272400,3929020,35.478662,-83.508635,Noland Creek,,2158.931152,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446894751000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Catocala_blandula,Catocala  blandula,7325,Charming Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,588902400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E61000003E690E34B2CD54C03C4546BB95E34140,134940,0101000020110F000042805D891DAB61C127EC9D93094A5041,134569,>1m <=5m,ATBI DATABASE,,1446894764000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299884,3961587,35.778,-83.213998,Cosby Creek,Cosby Creek,1742.802612,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446894764000,GRSM,UNR,,6,,,Tritt Cemetery Access Trail,Cosby Government Quarters / Ranger Station Access Road,Valid,Catocala_blandula,Catocala  blandula,7325,Charming Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993427200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,unspecified, ,week,cert,ATBI Lepidoptera TWIG
0101000020E6100000793E332304CE54C0CC4F14625AE44140,134939,0101000020110F000033C08F1F63AB61C184E32A73D74A5041,134568,>1m <=5m,ATBI DATABASE,,1446894764000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299447,3962263,35.784001,-83.218999,Cosby Creek,Cosby Creek,1650.478271,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446894764000,GRSM,UNR,,8,,,Tritt Cemetery Access Trail,Cosby Entrance Road,Valid,Catocala_blandula,Catocala  blandula,7325,Charming Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993340800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000A9B8B13904CE54C08970E29739E44140,134938,0101000020110F0000676DAA3263AB61C1CC5B101FB54A5041,134567,>1m <=5m,ATBI DATABASE,,1446894763000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299444,3962152,35.783001,-83.219004,Cosby Creek,Cosby Creek,1710.045654,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446894763000,GRSM,UNR,,7,,,Tritt Cemetery Access Trail,Cosby Entrance Road,Valid,Catocala_blandula,Catocala  blandula,7325,Charming Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090540800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005FE1185AC1C654C0E62127E17CD94140,134946,0101000020110F0000F1D0C47438A561C1CCC46FF4783F5041,134575,>1m <=5m,ATBI DATABASE,,1446894767000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309500,3952620,35.699117,-83.105547,Lower Cataloochee Creek,,4020.623291,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894767000,GRSM,UNR,,6,,,Long Bunk Trail,Old Cataloochee Turnpike,Valid,Catocala_blandula,Catocala  blandula,7325,Charming Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,620352000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E6100000EEECBC04FCC654C0CBDE65D553D94140,134945,0101000020110F000026EC1A486AA561C113D154074E3F5041,134574,>1m <=5m,ATBI DATABASE,,1446894767000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309173,3952488,35.697864,-83.109128,Lower Cataloochee Creek,,4084.075195,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894767000,GRSM,UNR,,10,,,Long Bunk Trail,Old Cataloochee Turnpike,Valid,Catocala_blandula,Catocala  blandula,7325,Charming Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185753600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,black light trap, ,day,cert,Noctuidae
0101000020E61000002ED371C064C754C0F36F66E7B9D94140,134944,0101000020110F00004AC94B3BC3A561C1D3B7A4C6B83F5041,134573,>1m <=5m,ATBI DATABASE,,1446894766000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308602,3952846,35.700979,-83.11552,Lower Cataloochee Creek,,4839.766113,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894766000,GRSM,UNR,,6,,,Mount Sterling Trail,Old Cataloochee Turnpike,Valid,Catocala_blandula,Catocala  blandula,7325,Charming Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185753600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,black light trap, ,day,cert,Noctuidae
0101000020E610000045904D6912C354C036A0E9224ED24140,134955,0101000020110F0000D7F6CA9D17A261C105803AA4F6375041,134584,>1m <=5m,ATBI DATABASE,,1446894772000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,314578,3946285,35.643003,-83.047995,Lower Cataloochee Creek,,4054.270264,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894772000,GRSM,UNR,,7,,,Cataloochee Divide Trail,Old Cataloochee Turnpike,Valid,Catocala_blandula,Catocala  blandula,7325,Charming Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,582249600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000C937B3A7CEC754C0C476ED8EA9CE4140,134942,0101000020110F00008AD0E42C1DA661C1D46CB43128345041,134571,>1m <=5m,ATBI DATABASE,,1446894766000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,307810,3943270,35.614543,-83.121984,Upper Cataloochee Creek,Rough Fork,2843.140869,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894766000,GRSM,UNR,,5,,,Rough Fork Trail,Cataloochee Entrance Road,Valid,Catocala_blandula,Catocala  blandula,7325,Charming Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,585273600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E61000008D94442EACC454C037E70A3D02CB4140,134951,0101000020110F00008A1D37A273A361C1C551E73A57305041,134580,>1m <=5m,ATBI DATABASE,,1446894770000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312180,3940009,35.585999,-83.073005,Lower Johnathans Creek,,4917.642578,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894770000,GRSM,UNR,,7,,,Science Center Trail,The Purchase Road (closed Winter),Valid,Catocala_blandula,Catocala  blandula,7325,Charming Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,998006400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000E18E898A34C454C0D165FF76F8CA4140,134954,0101000020110F0000C1F812060EA361C114A9ED054D305041,134583,>1m <=5m,ATBI DATABASE,,1446894771000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312841,3939962,35.585701,-83.065703,Lower Johnathans Creek,Beantown Creek,4845.069336,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894771000,GRSM,UNR,,6,,,Ferguson Cabin Trail,The Purchase Road (closed Winter),Valid,Catocala_blandula,Catocala  blandula,7325,Charming Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1059609600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
