the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000789EB5C4B2C454C05B48EF44DECA4140,101992,0101000020110F000043B9823A79A361C1EE2B98AA31305041,101467,>1m <=5m,ATBI DATABASE,,1446880561000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312141,3939888,35.584901,-83.073407,Lower Johnathans Creek,,4863.807617,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880561000,GRSM,UNR,,7,,,Science Center Trail,The Purchase Road (closed Winter),Valid,Amphipyra_pyramidoides,Amphipyra  pyramidoides,1905,Copper Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1059609600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Amphipyrinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000AA6B108D5EC454C0B39E78D38FC94140,102000,0101000020110F0000A9A8E5B331A361C1AEE9F66BD42E5041,101475,>1m <=5m,ATBI DATABASE,,1446880565000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312583,3938746,35.574695,-83.068267,Lower Johnathans Creek,,4414.567871,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880565000,GRSM,UNR,,7,,,Ferguson Cabin Trail,The Purchase Road (closed Winter),Valid,Amphipyra_pyramidoides,Amphipyra  pyramidoides,1905,Copper Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1059696000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Amphipyrinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000B95B8DDD5FC454C03C47AEECD9C94140,101999,0101000020110F0000302FADD132A361C1E7EDB5CB212F5041,101474,>1m <=5m,ATBI DATABASE,,1446880564000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312581,3938997,35.576956,-83.068347,Lower Johnathans Creek,,4450.203125,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880564000,GRSM,UNR,,6,,,Ferguson Cabin Trail,The Purchase Road (closed Winter),Valid,Amphipyra_pyramidoides,Amphipyra  pyramidoides,1905,Copper Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1065830400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Amphipyrinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000A7FF724E68C454C0AA8C351257C94140,101997,0101000020110F0000DA51EDFC39A361C1A107D028992E5041,101472,>1m <=5m,ATBI DATABASE,,1446880563000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312525,3938555,35.572963,-83.068862,Lower Johnathans Creek,,4122.692383,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446880563000,GRSM,UNR,,6,,,Ferguson Cabin Trail,The Purchase Road (closed Winter),Valid,Amphipyra_pyramidoides,Amphipyra  pyramidoides,1905,Copper Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1065916800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Amphipyrinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000C96A95212DCA54C09C0368C1EFC74140,101978,0101000020110F00000590764120A861C12F41D0FF212D5041,101453,>1m <=5m,ATBI DATABASE,,1446880554000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,304329,3937514,35.561997,-83.159001,Upper Cataloochee Creek,,5091.078125,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880554000,GRSM,UNR,,6,,,Hemphill Bald Trail,Heintooga Ridge Road,Valid,Amphipyra_pyramidoides,Amphipyra  pyramidoides,1905,Copper Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1088121600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Amphipyrinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000994565197BCA54C0AE59E920F5C64140,101976,0101000020110F00005A72567962A861C15160DA591C2C5041,101451,>1m <=5m,ATBI DATABASE,,1446880553000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,303879,3936675,35.554349,-83.163759,Lower Raven Fork,,4862.315918,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446880553000,GRSM,UNR,,4,,,Flat Creek Trail,Flat Creek Trail Parking,Valid,Amphipyra_pyramidoides,Amphipyra  pyramidoides,1905,Copper Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1065571200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Amphipyrinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000D621B38A49CA54C00922D40A28C84140,101977,0101000020110F0000F5DC856238A861C1E95DC5C35C2D5041,101452,>1m <=5m,ATBI DATABASE,,1446880554000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,304176,3937708,35.563715,-83.160735,Upper Cataloochee Creek,,5100.829102,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446880554000,GRSM,UNR,,6,,,Hemphill Bald Trail,Polls Gap Trail Parking,Valid,Amphipyra_pyramidoides,Amphipyra  pyramidoides,1905,Copper Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1065571200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Amphipyrinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000003EE53D733BCF54C06CD0B70F7DCF4140,101970,0101000020110F00002D496F856BAC61C1FE1A9C2905355041,101445,>1m <=5m,ATBI DATABASE,,1446880550000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,297317,3944219,35.620997,-83.238,Upper Raven Fork,,4585.983398,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446880550000,GRSM,UNR,,8,,,Hyatt Ridge Trail,Hyatt Ridge Trailhead,Valid,Amphipyra_pyramidoides,Amphipyra  pyramidoides,1905,Copper Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,589507200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Amphipyrinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000F92781F8F9D654C01B2EB92423CB4140,101947,0101000020110F00007BC3CC46FFB261C1B27F209879305041,101422,>1m <=5m,ATBI DATABASE,,1446880535000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,286266,3940704,35.587003,-83.359003,Upper Oconaluftee River,Smith Branch,2751.744385,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446880535000,GRSM,UNR,,3,,,Kephart Prong Trail,Newfound Gap Road South,Valid,Amphipyra_pyramidoides,Amphipyra  pyramidoides,1905,Copper Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964483200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Amphipyrinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000005D0E2B4416D754C0A2718017F8CA4140,101946,0101000020110F00002F7FD84E17B361C127E132A24C305041,101421,>1m <=5m,ATBI DATABASE,,1446880534000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,286106,3940562,35.585689,-83.36073,Upper Oconaluftee River,,2911.411133,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446880534000,GRSM,UNR,,8,,,Kephart Prong Trail,Newfound Gap Road South,Valid,Amphipyra_pyramidoides,Amphipyra  pyramidoides,1905,Copper Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1065916800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Amphipyrinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
