the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000051F392550AEF54C0E666B9259FB94140,117096,0101000020110F000056A977466FC761C18551B8B8321E5041,116564,>1m <=5m,ATBI DATABASE,,1446884464000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,251770,3926404,35.450162,-83.735002,Lower Fontana Lake-Little Tennessee River,,1737.359253,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446884464000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive West,Valid,Automeris_io,Automeris  io,3178,Io Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087171200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Bombycoidea,Saturniidae,Hemileucinae,~,black light trap,No,day,cert,Northshore Road EIS
0101000020E61000001F614BA1E9E654C064C7C59F88B84140,117099,0101000020110F000051B1EC2188C061C13B0B395B101D5041,116567,>1m <=5m,ATBI DATABASE,,1446884466000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263274,3925149,35.441663,-83.608006,Lower Fontana Lake-Little Tennessee River,Poplar Pole Branch,1961.320557,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446884466000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Automeris_io,Automeris  io,3178,Io Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087257600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Bombycoidea,Saturniidae,Hemileucinae,~,black light trap,No,day,cert,Northshore Road EIS
0101000020E6100000E28FE4EACEE354C08A976A10EDBB4140,117115,0101000020110F0000B7ECD42EE5BD61C10D8E34D299205041,116580,>1m <=5m,ATBI DATABASE,,1446884474000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267754,3927974,35.468165,-83.5595,Forney Creek,Gray Wolf Creek,2105.979492,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446884474000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Automeris_io,Automeris  io,3178,Io Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087257600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Bombycoidea,Saturniidae,Hemileucinae,~,black light trap,No,day,cert,Northshore Road EIS
0101000020E6100000F513D8E040E354C09DA4B74748BA4140,117116,0101000020110F00004D44888C6CBD61C12712720FE31E5041,116581,>1m <=5m,ATBI DATABASE,,1446884474000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,268504,3926529,35.455324,-83.550831,Fontana Lake-Tuckasegee River,Goldmine Branch,1920.431763,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446884474000,GRSM,UNR,,7,,,Goldmine Loop Trail,Lakeview Drive East Parking #4,Valid,Automeris_io,Automeris  io,3178,Io Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087257600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Bombycoidea,Saturniidae,Hemileucinae,~,black light trap,No,day,cert,Northshore Road EIS
0101000020E6100000A1C1FCCE1CDA54C036952DE876BE4140,117136,0101000020110F0000229D8120A9B561C17DAF75903F235041,116601,>1m <=5m,ATBI DATABASE,,1446884486000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,281557,3929828,35.487997,-83.408004,Deep Creek,Indian Creek,2285.814453,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446884486000,GRSM,UNR,,7,,,Indian Creek Trail,Galbraith Creek Rd,Valid,Automeris_io,Automeris  io,3178,Io Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Bombycoidea,Saturniidae,Hemileucinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000003FC5887CEBCD54C015D7ECD9D7E34140,117159,0101000020110F00003D36E92F4EAB61C1E16B92CB4E4A5041,116622,>1m <=5m,ATBI DATABASE,,1446884500000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299573,3961818,35.780018,-83.217494,Cosby Creek,Fletcher Spring Branch,1695.348633,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446884500000,GRSM,UNR,,7,,,Tritt Cemetery Access Trail,Cosby Entrance Road,Valid,Automeris_io,Automeris  io,3178,Io Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087776000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Bombycoidea,Saturniidae,Hemileucinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000DBCCD26291CD54C0F4777E7789E14140,117160,0101000020110F0000870E32AA01AB61C106D09FCDE4475041,116623,>1m <=5m,ATBI DATABASE,,1446884501000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300025,3959808,35.762001,-83.211995,Cosby Creek,Rock Creek,2048.573975,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446884501000,GRSM,UNR,,4,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Automeris_io,Automeris  io,3178,Io Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087862400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Bombycoidea,Saturniidae,Hemileucinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000793E332304CE54C0CC4F14625AE44140,115641,0101000020110F000033C08F1F63AB61C184E32A73D74A5041,116621,>1m <=5m,ATBI DATABASE,,1446884500000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299447,3962263,35.784001,-83.218999,Cosby Creek,Cosby Creek,1650.478271,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446884500000,GRSM,UNR,,8,,,Tritt Cemetery Access Trail,Cosby Entrance Road,Valid,Automeris_io,Automeris  io,3178,Io Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993340800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Bombycoidea,Saturniidae,Hemileucinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000000EC5C4B6EAC654C0141CDCB290D94140,117164,0101000020110F00008C15BB955BA561C1F387A0AE8D3F5041,116627,>1m <=5m,ATBI DATABASE,,1446884503000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309273,3952692,35.699721,-83.108072,Lower Cataloochee Creek,,4363.957031,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446884503000,GRSM,UNR,,6,,,Mount Sterling Trail,Old Cataloochee Turnpike,Valid,Automeris_io,Automeris  io,3178,Io Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993427200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Bombycoidea,Saturniidae,Hemileucinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000045904D6912C354C036A0E9224ED24140,117169,0101000020110F0000D7F6CA9D17A261C105803AA4F6375041,116631,>1m <=5m,ATBI DATABASE,,1446884505000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,314578,3946285,35.643003,-83.047995,Lower Cataloochee Creek,,4054.270264,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446884505000,GRSM,UNR,,7,,,Cataloochee Divide Trail,Old Cataloochee Turnpike,Valid,Automeris_io,Automeris  io,3178,Io Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1088208000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Bombycoidea,Saturniidae,Hemileucinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000B5EF24FEB5C454C04C7A66E9CDCA4140,117165,0101000020110F0000ED7D8DF77BA361C1A4B2779520305041,116628,>1m <=5m,ATBI DATABASE,,1446884504000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312122,3939833,35.584402,-83.073604,Lower Johnathans Creek,,4819.37207,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446884504000,GRSM,UNR,,6,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Automeris_io,Automeris  io,3178,Io Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,926726400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Bombycoidea,Saturniidae,Hemileucinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
