the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000000D5D00E27AC454C0110D2FE1C0CA4140,164237,0101000020110F0000E0AAD1C349A361C167A168F912305041,163929,>1m <=5m,ATBI DATABASE,,1446911369000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312448,3939782,35.584004,-83.069996,Lower Johnathans Creek,Beantown Creek,4682.922852,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446911369000,GRSM,UNR,,4,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,998006400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000008795F0D5A5C454C083F926AB74CA4140,164235,0101000020110F00007E44AC3E6EA361C167172663C32F5041,163927,>1m <=5m,ATBI DATABASE,,1446911368000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312205,3939529,35.581679,-83.072618,Lower Johnathans Creek,,4616.470215,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446911368000,GRSM,UNR,,7,,,Ferguson Cabin Trail,The Purchase Road (closed Winter),Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1089158400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,observed,No,day,cert,Lepidoptera Survey
0101000020E6100000850B3FECB0C454C08E3A0E51BFCA4140,164229,0101000020110F0000F75C3FA977A361C1F9DB8C5711305041,163921,>1m <=5m,ATBI DATABASE,,1446911366000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312149,3939783,35.583957,-83.073295,Lower Johnathans Creek,,4764.077148,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446911366000,GRSM,UNR,,6,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1029628800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,Malaise trap (Townes),No,day,cert,ATBI Diptera TWiG
0101000020E6100000B5EF24FEB5C454C04C7A66E9CDCA4140,164227,0101000020110F0000ED7D8DF77BA361C1A4B2779520305041,163919,>1m <=5m,ATBI DATABASE,,1446911365000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312122,3939833,35.584402,-83.073604,Lower Johnathans Creek,,4819.37207,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446911365000,GRSM,UNR,,6,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,958262400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000EDB77EA670CD54C022BF23CF1ACF4140,164220,0101000020110F0000FAAAC7DCE5AA61C188AAD2829E345041,163912,>1m <=5m,ATBI DATABASE,,1446911361000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,299846,3943829,35.617999,-83.209997,Straight Fork Raven Fork,,3103.516113,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446911361000,GRSM,UNR,,3,,,Beech Gap Trail,Balsam Mountain Road (closed Winter),Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-1087603200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000C7F95EED6FCD54C06635EFD51ACF4140,164221,0101000020110F000089D88D3FE5AA61C182FAEB899E345041,163913,>1m <=5m,ATBI DATABASE,,1446911362000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,299850,3943829,35.618,-83.209953,Straight Fork Raven Fork,,3080.060059,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446911362000,GRSM,UNR,,1,,,Beech Gap Trail,Balsam Mountain Road (closed Winter),Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-1087603200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000008E8698BA47CE54C05E8047A5EFCD4140,164219,0101000020110F0000874357879CAB61C17939E4F965335041,163911,>1m <=5m,ATBI DATABASE,,1446911360000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,298634,3942843,35.608869,-83.223124,Straight Fork Raven Fork,Straight Fork Raven Fork,2943.786621,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446911360000,GRSM,UNR,,3,,,Hyatt Ridge Trail,Hyatt Ridge Trailhead,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1187395200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,observed,No,day,cert,Tremont Expeditions
0101000020E6100000090581A24DD054C0149E56251FCE4140,164218,0101000020110F00008450E56254AD61C12955D89897335041,163910,>1m <=5m,ATBI DATABASE,,1446911360000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,295774,3943069,35.610319,-83.254734,Upper Raven Fork,Raven Fork,3667.971191,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446911360000,GRSM,UNR,,9,,,Enloe Creek Trail,Straight Fork Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1187136000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,observed,No,day,cert,Tremont Expeditions
0101000020E6100000112410BEF6D254C0324D780C06C54140,164216,0101000020110F0000A6D8EBD996AF61C17D25C392172A5041,163908,>1m <=5m,ATBI DATABASE,,1446911358000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291824,3935271,35.53924,-83.296306,Lower Oconaluftee River,Tow String Creek,2136.459229,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446911358000,GRSM,UNR,,6,,,Chambers Cemetery Access,Tow String Horse Barn Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1155427200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000DE3ACF3D03D354C05B88153B08C54140,164215,0101000020110F0000EC887777A1AF61C12FDDCDD9192A5041,163907,>1m <=5m,ATBI DATABASE,,1446911357000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291755,3935280,35.539307,-83.297069,Lower Oconaluftee River,Tow String Creek,2122.173828,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446911357000,GRSM,UNR,,6,,,Chambers Cemetery Access,Tow String Horse Barn Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1116720000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000001D43145433D354C06AF383E347C14140,164211,0101000020110F0000CD33954ECAAF61C1C15D4CB22F265041,163903,>1m <=5m,ATBI DATABASE,,1446911355000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291413,3932035,35.51,-83.300004,Lower Oconaluftee River,,2015.644165,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446911355000,GRSM,UNR,,5,,,Oconaluftee River Trail,Access Road To Big Cove Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,998006400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000A60FDED074D354C0CA8C75790CC24140,164206,0101000020110F0000F13AECEC01B061C17602C1CFFC265041,163898,>1m <=5m,ATBI DATABASE,,1446911353000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291066,3932709,35.515999,-83.304001,Lower Oconaluftee River,Oconaluftee River,2032.806641,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446911353000,GRSM,UNR,,6,,,Nations Cemetery Access,Oconaluftee Residence Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090281600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,aerial net, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000752B7FAFC2DD54C0E6DD0E9DB6C34140,164199,0101000020110F0000321BDD44C2B861C1E94D077EB9285041,163891,>1m <=5m,ATBI DATABASE,,1446911349000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,276499,3934505,35.529004,-83.465004,Noland Creek,,3505.270996,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446911349000,GRSM,UNR,,6,,,Noland Creek Trail,Clingmans Dome Road Parking #3,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,581644800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000005D7D3FAC6CDF54C019B65EBA66C64140,164196,0101000020110F0000904C660F2CBA61C13FCC10B3872B5041,163888,>1m <=5m,ATBI DATABASE,,1446911347000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,274200,3936894,35.550003,-83.491004,Noland Creek,,5744.099609,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446911347000,GRSM,UNR,,9,,,Forney Ridge Trail,Clingmans Dome Road Parking #3,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090454400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000011D9F374CFDE54C06A0F923D76C84140,164198,0101000020110F00007AE15B89A6B961C14B8D9868AE2D5041,163890,>1m <=5m,ATBI DATABASE,,1446911349000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,275115,3938658,35.566102,-83.481408,Noland Creek,Noland Creek,5745.55957,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446911349000,GRSM,UNR,,5,,,Noland Divide Trail,Noland Divide Trailhead Parking,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-617068800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000EA205907FADE54C06FA53143ABD14140,164197,0101000020110F000057A75EB1CAB961C12C1A206E4C375041,163889,>1m <=5m,ATBI DATABASE,,1446911348000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,275081,3946644,35.638032,-83.484006,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,2929.677002,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446911348000,GRSM,UNR,,9,,,Cove Hardwood Nature Trail,Nfg Pullout Parking At Mp 7.6,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,958003200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000072892D81F7DF54C08599949491D74140,164194,0101000020110F0000639052F8A1BA61C172DEAB31773D5041,163886,>1m <=5m,ATBI DATABASE,,1446911346000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,273810,3951793,35.684123,-83.499477,Le Conte Creek,Le Conte Creek,2134.150146,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446911346000,GRSM,UNR,,7,,,Twin Creeks Trail,Natural Resources Center Parking #4,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,930009600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,Malaise trap (Townes), , ,cert,ATBI Pilot Study
0101000020E61000006A8EEB60B6DB54C0DE906BEF45D64140,164202,0101000020110F0000525296F904B761C10A0BE4701C3C5041,163894,>1m <=5m,ATBI DATABASE,,1446911351000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279799,3950519,35.674002,-83.433002,Roaring Fork,Trillium Branch,4718.737793,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911351000,GRSM,UNR,,6,,,Trillium Gap Trail,Roaring Fork Motor Nature Trail,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-1056153600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000061C086CBFDD054C08B365EF96DD24140,164217,0101000020110F0000E1A0CFFFE9AD61C1E9592DEA17385041,163909,>1m <=5m,ATBI DATABASE,,1446911359000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,294886,3946825,35.643974,-83.265486,Upper Raven Fork,Raven Fork,4189.41748,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446911359000,GRSM,UNR,,4,,,Hyatt Ridge Trail,Beech Gap Trailhead Parking #2,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1155772800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,observed,No,day,cert,Raven Fork Expedition
0101000020E610000069B25166DBD854C074BC82743EDF4140,164203,0101000020110F0000014A822798B461C1F73C057B7E455041,163895,>1m <=5m,ATBI DATABASE,,1446911351000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284027,3958195,35.744087,-83.388387,Little Pigeon River Middle,Left Fork Copeland Creek,1429.002319,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911351000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1375747200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,observed,No,day,cert,ATBI
0101000020E6100000EB42790D64D854C0A324A5528CDA4140,164204,0101000020110F00000CBBF7CA32B461C14CF285D994405041,163896,>1m <=5m,ATBI DATABASE,,1446911352000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284587,3954109,35.7074,-83.381103,Little Pigeon River Upper,Middle Prong Little Pigeon River,1687.616699,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911352000,GRSM,UNR,,6,,,Old Settlers Trail,Ramsey Prong Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,957916800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000007E2C4CF828EC54C093329A7660D54140,164171,0101000020110F0000370D0F08FDC461C161E8938A2C3B5041,163863,>1m <=5m,ATBI DATABASE,,1446911333000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256513,3950349,35.666999,-83.689997,Little River-Goshen Prong,Little River,1283.880371,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911333000,GRSM,UNR,,4,,,Roundtop Trail,Little River Gorge Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090195200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,aerial net, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000008ED025D5C4EE54C0CC0C404FB5D14140,164165,0101000020110F0000D6AA5A3F34C761C1C350F9ED56375041,163857,>1m <=5m,ATBI DATABASE,,1446911330000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252734,3947271,35.638339,-83.73076,Little River-Crooked Creek,Meadow Branch,1753.200562,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911330000,GRSM,UNR,,6,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1147564800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,observed,No,day,cert,ATBI
0101000020E61000008EE7E258DFEF54C00563FFA768D14140,164160,0101000020110F00003E99ED2F24C861C16D7C8ED306375041,163853,>1m <=5m,ATBI DATABASE,,1446911328000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251165,3947055,35.635999,-83.748003,Little River-Crooked Creek,,1644.438721,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911328000,GRSM,UNR,,1,,,Turkeypen Ridge Trail,Laurel Creek Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,581644800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005AEB98AE18EC54C09E931ABEEBD14140,164172,0101000020110F0000FF28BB32EFC461C19A2C58D08F375041,163864,>1m <=5m,ATBI DATABASE,,1446911334000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256521,3947351,35.64,-83.689002,Little River-Crooked Creek,Middle Prong Little River,1371.385132,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911334000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Environmental Education Center Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,958262400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, ,week,cert,ATBI Lepidoptera TWIG
0101000020E610000061F5578D1AEC54C0FB74A902CFD14140,164170,0101000020110F0000339754C9F0C461C1F019A2C971375041,163862,>1m <=5m,ATBI DATABASE,,1446911332000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256508,3947254,35.639123,-83.689117,Little River-Crooked Creek,,1381.116943,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911332000,GRSM,UNR,,6,,,West Prong Trail,Tremont Employee Housing Parking,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1272585600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,observed,No,day,cert,ATBI
0101000020E61000006109CC8CDCE654C043B76DD8A9D24140,164179,0101000020110F0000C26E0B067DC061C1FE56987C56385041,163871,>1m <=5m,ATBI DATABASE,,1446911338000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,263946,3947795,35.645801,-83.607207,Little River-Goshen Prong,Kiver Branch,2606.37085,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911338000,GRSM,UNR,,1,,,Meigs Mountain Trail,Little River Gorge Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,926640000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000AE14EB1C2FE554C015A51E5804D64140,164181,0101000020110F00007AE2774D10BF61C11A9F01DED73B5041,163873,>1m <=5m,ATBI DATABASE,,1446911339000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,266396,3950639,35.672001,-83.580996,Little River-Goshen Prong,,2279.409424,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446911339000,GRSM,UNR,,4,,,Laurel Falls Trail,Laurel Falls Parking B,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-617068800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000008B86529C3FE554C03B55BD8A39D44140,164180,0101000020110F0000581E68501EBF61C1CB72BE3FF8395041,163872,>1m <=5m,ATBI DATABASE,,1446911338000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,266264,3949088,35.657999,-83.582003,Little River-Goshen Prong,Mids Branch,2140.105957,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446911338000,GRSM,UNR,,6,,,Elkmont Nature Trail,Elkmont Campground Road B,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-1056153600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
