the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000A13CAA9C41F854C004CC3AEBACBB4140,135261,0101000020110F000037B6B30243CF61C1ABC44FEE56205041,134881,>1m <=5m,ATBI DATABASE,,1446894944000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238749,3928556,35.466208,-83.879,Lake Cheoah-Little Tennessee River,Twentymile Creek,1364.268677,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446894944000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Catocala_palaeogama,Catocala  palaeogama,7396,Oldwife Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,714268800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000C26E758C8DE054C03507B10845BD4140,135282,0101000020110F00007510096721BB61C1D116C28900225041,134902,>1m <=5m,ATBI DATABASE,,1446894956000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272400,3929020,35.478662,-83.508635,Noland Creek,,2158.931152,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446894956000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Catocala_palaeogama,Catocala  palaeogama,7396,Oldwife Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,618710400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E61000005FE1185AC1C654C0E62127E17CD94140,135306,0101000020110F0000F1D0C47438A561C1CCC46FF4783F5041,134926,>1m <=5m,ATBI DATABASE,,1446894970000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309500,3952620,35.699117,-83.105547,Lower Cataloochee Creek,,4020.623291,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894970000,GRSM,UNR,,6,,,Long Bunk Trail,Old Cataloochee Turnpike,Valid,Catocala_palaeogama,Catocala  palaeogama,7396,Oldwife Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,620352000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E6100000D116F6052BC754C0D16D032321D04140,135304,0101000020110F000012EDEC3392A561C1776BCD97B0355041,134924,>1m <=5m,ATBI DATABASE,,1446894969000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308742,3944522,35.626004,-83.111997,Upper Cataloochee Creek,Palmer Creek,2738.823242,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894969000,GRSM,UNR,,6,,,Cataloochee Horse Trail,Cataloochee Entrance Road,Valid,Catocala_palaeogama,Catocala  palaeogama,7396,Oldwife Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,998265600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000002A6B3902FEC454C01B1123C3EBD14140,135309,0101000020110F0000543D5221B9A361C1B1B39AD58F375041,134929,>1m <=5m,ATBI DATABASE,,1446894971000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311854,3946009,35.640001,-83.078,Lower Cataloochee Creek,Cataloochee Creek,2626.595459,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894971000,GRSM,UNR,,6,,,Cataloochee Horse Trail,Cataloochee Entrance Road,Valid,Catocala_palaeogama,Catocala  palaeogama,7396,Oldwife Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,588902400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000045904D6912C354C036A0E9224ED24140,135317,0101000020110F0000D7F6CA9D17A261C105803AA4F6375041,134937,>1m <=5m,ATBI DATABASE,,1446894975000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,314578,3946285,35.643003,-83.047995,Lower Cataloochee Creek,,4054.270264,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894975000,GRSM,UNR,,7,,,Cataloochee Divide Trail,Old Cataloochee Turnpike,Valid,Catocala_palaeogama,Catocala  palaeogama,7396,Oldwife Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,587692800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000000AA4103D33C354C082303142AAD14140,135316,0101000020110F0000454D1C7F33A261C1DFDB8D614B375041,134936,>1m <=5m,ATBI DATABASE,,1446894975000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,314385,3945734,35.638002,-83.049998,Lower Cataloochee Creek,Winding Stair Branch,3749.368652,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894975000,GRSM,UNR,,9,,,Cataloochee Divide Trail,Old Cataloochee Turnpike,Valid,Catocala_palaeogama,Catocala  palaeogama,7396,Oldwife Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,588902400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000C937B3A7CEC754C0C476ED8EA9CE4140,135303,0101000020110F00008AD0E42C1DA661C1D46CB43128345041,134923,>1m <=5m,ATBI DATABASE,,1446894968000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,307810,3943270,35.614543,-83.121984,Upper Cataloochee Creek,Rough Fork,2843.140869,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894968000,GRSM,UNR,,5,,,Rough Fork Trail,Cataloochee Entrance Road,Valid,Catocala_palaeogama,Catocala  palaeogama,7396,Oldwife Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,588902400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E61000008D94442EACC454C037E70A3D02CB4140,135310,0101000020110F00008A1D37A273A361C1C551E73A57305041,134930,>1m <=5m,ATBI DATABASE,,1446894972000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312180,3940009,35.585999,-83.073005,Lower Johnathans Creek,,4917.642578,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894972000,GRSM,UNR,,7,,,Science Center Trail,The Purchase Road (closed Winter),Valid,Catocala_palaeogama,Catocala  palaeogama,7396,Oldwife Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,998006400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000000D5D00E27AC454C0110D2FE1C0CA4140,135313,0101000020110F0000E0AAD1C349A361C167A168F912305041,134933,>1m <=5m,ATBI DATABASE,,1446894973000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312448,3939782,35.584004,-83.069996,Lower Johnathans Creek,Beantown Creek,4682.922852,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446894973000,GRSM,UNR,,4,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Catocala_palaeogama,Catocala  palaeogama,7396,Oldwife Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,998179200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000005134DFB91EC554C05520D02C58C94140,135307,0101000020110F00004FEAC2EAD4A361C16D03E64F9A2E5041,134927,>1m <=5m,ATBI DATABASE,,1446894970000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311516,3938580,35.572997,-83.079996,Lower Johnathans Creek,,4005.885742,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446894970000,GRSM,UNR,,3,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Catocala_palaeogama,Catocala  palaeogama,7396,Oldwife Underwing Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,998179200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Catocalinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
