the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000A13CAA9C41F854C004CC3AEBACBB4140,141332,0101000020110F000037B6B30243CF61C1ABC44FEE56205041,140981,>1m <=5m,ATBI DATABASE,,1446898448000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238749,3928556,35.466208,-83.879,Lake Cheoah-Little Tennessee River,Twentymile Creek,1364.268677,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898448000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,581126400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000008D5279A3A5C454C065312BC029CB4140,141417,0101000020110F000041EFCF136EA361C11276977E80305041,141064,>1m <=5m,ATBI DATABASE,,1446898494000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312219,3940142,35.587205,-83.072606,Lower Johnathans Creek,Cove Creek,4830.932129,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446898494000,GRSM,UNR,,6,,,Science Center Trail,The Purchase Road (closed Winter),Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1210377600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,observed,No,day,cert,Lepidoptera Survey
0101000020E61000004B3D5C8998C454C08C65823A15CB4140,141418,0101000020110F0000EF9929F362A361C19579EF0F6B305041,141065,>1m <=5m,ATBI DATABASE,,1446898494000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312290,3940071,35.586578,-83.071806,Lower Johnathans Creek,Cove Creek,4866.149414,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446898494000,GRSM,UNR,,6,,,Science Center Trail,The Purchase Road (closed Winter),Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1161388800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,mist net,No,day,cert,Birds & Bird Parasites
0101000020E61000000D5D00E27AC454C0110D2FE1C0CA4140,141424,0101000020110F0000E0AAD1C349A361C167A168F912305041,141071,>1m <=5m,ATBI DATABASE,,1446898497000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312448,3939782,35.584004,-83.069996,Lower Johnathans Creek,Beantown Creek,4682.922852,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446898497000,GRSM,UNR,,4,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1182038400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000013C7BCB978C454C0F33405D7C1CA4140,141426,0101000020110F0000D8F0C7EE47A361C1D48523FA13305041,141073,>1m <=5m,ATBI DATABASE,,1446898498000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312460,3939785,35.584034,-83.069865,Lower Johnathans Creek,Beantown Creek,4682.922852,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446898498000,GRSM,UNR,,7,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1192406400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,observed,No,day,cert,PKnob moths monitoring
0101000020E610000039FF74D844C454C0BBAF19CCDECA4140,141427,0101000020110F00009E43FCDE1BA361C12747C03732305041,141074,>1m <=5m,ATBI DATABASE,,1446898498000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312749,3939877,35.584917,-83.066698,Lower Johnathans Creek,Beantown Creek,4754.07373,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446898498000,GRSM,UNR,,6,,,Ferguson Cabin Trail,The Purchase Road (closed Winter),Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1192406400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000008795F0D5A5C454C083F926AB74CA4140,141415,0101000020110F00007E44AC3E6EA361C167172663C32F5041,141062,>1m <=5m,ATBI DATABASE,,1446898493000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312205,3939529,35.581679,-83.072618,Lower Johnathans Creek,,4616.470215,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446898493000,GRSM,UNR,,7,,,Ferguson Cabin Trail,The Purchase Road (closed Winter),Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1056499200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,observed,No,day,cert,Lepidoptera Survey
0101000020E6100000B5EF24FEB5C454C04C7A66E9CDCA4140,141409,0101000020110F0000ED7D8DF77BA361C1A4B2779520305041,141056,>1m <=5m,ATBI DATABASE,,1446898490000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312122,3939833,35.584402,-83.073604,Lower Johnathans Creek,,4819.37207,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446898490000,GRSM,UNR,,6,,,Ferguson Cabin Horse Trail,The Purchase Road (closed Winter),Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,958262400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000003EE53D733BCF54C06CD0B70F7DCF4140,141405,0101000020110F00002D496F856BAC61C1FE1A9C2905355041,141052,>1m <=5m,ATBI DATABASE,,1446898488000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,297317,3944219,35.620997,-83.238,Upper Raven Fork,,4585.983398,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446898488000,GRSM,UNR,,8,,,Hyatt Ridge Trail,Hyatt Ridge Trailhead,Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,579225600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000920727446ED354C02DF1FB9C9AC04140,141399,0101000020110F0000C562E35CFCAF61C195286BEA7A255041,141045,>1m <=5m,ATBI DATABASE,,1446898484000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291073,3931456,35.504712,-83.303601,Lower Oconaluftee River,Oconaluftee River,2203.830078,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446898484000,GRSM,UNR,,6,,,Oconaluftee River Trail,Newfound Gap Road South,Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1021593600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,Malaise trap (Townes), , ,cert,ATBI Lepidoptera TWiG
0101000020E61000001D43145433D354C06AF383E347C14140,141402,0101000020110F0000CD33954ECAAF61C1C15D4CB22F265041,141048,>1m <=5m,ATBI DATABASE,,1446898486000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291413,3932035,35.51,-83.300004,Lower Oconaluftee River,,2015.644165,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446898486000,GRSM,UNR,,5,,,Oconaluftee River Trail,Access Road To Big Cove Road,Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,998006400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000033EE2E9988D354C0CB22C0352CC24140,141398,0101000020110F00004F400CBA12B061C18EB0E7EC1D275041,141044,>1m <=5m,ATBI DATABASE,,1446898483000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,290959,3932819,35.516967,-83.305208,Lower Oconaluftee River,Oconaluftee River,2037.653564,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446898483000,GRSM,UNR,,6,,,Enloe-Mingus Cemetery Access,Oconaluftee Residence Parking Area,Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1086739200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,"Malaise trap, 6-meter",No,day,cert,ATBI Tephritidae
0101000020E6100000AE595C5308D454C0AFA73B2EAEC74140,141397,0101000020110F000083C69E347FB061C1BE06CE89DD2C5041,141043,>1m <=5m,ATBI DATABASE,,1446898483000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,290364,3937609,35.559996,-83.313004,Bradley Fork,Bradley Fork,2221.683594,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446898483000,GRSM,UNR,,5,,,Smokemont Nature Trail,Smokemont Campground Road F,Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-1091923200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000057AEFEA2A0DF54C0D2F5689DBDC44140,141387,0101000020110F0000D03A6D3158BA61C14C311BF9CB295041,141033,>1m <=5m,ATBI DATABASE,,1446898477000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273876,3935462,35.53703,-83.494175,Noland Creek,,5328.973633,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898477000,GRSM,UNR,,7,,,Forney Ridge Trail,Clingmans Dome Road Parking #3,Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990662400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,Malaise trap (Townes), , ,cert,ATBI Pilot Study
0101000020E61000003A46104C8DDF54C06CAE289260C54140,141392,0101000020110F0000816499C447BA61C1AAC4380E762A5041,141038,>1m <=5m,ATBI DATABASE,,1446898480000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273997,3936011,35.542003,-83.492995,Noland Creek,Bald Branch,5901.735352,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898480000,GRSM,UNR,,10,,,Forney Ridge Trail,Clingmans Dome Road Parking #3,Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-1024531200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000086EDEFB89DDF54C0660F4EFA31C74140,141390,0101000020110F000018B9CCB755BA61C1873DADDF5B2C5041,141036,>1m <=5m,ATBI DATABASE,,1446898479000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273946,3937589,35.556206,-83.493998,Noland Creek,Salola Branch,6238.473633,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898479000,GRSM,UNR,,4,,,Clingmans Dome Trail,Clingmans Dome Road Parking #3,Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-1024531200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000009A959743E5DF54C052AF6DE701C84140,141384,0101000020110F0000531E717A92BA61C131AB64F2342D5041,141030,>1m <=5m,ATBI DATABASE,,1446898475000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273568,3938303,35.562551,-83.498364,Forney Creek,Forney Creek,6639.910645,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898475000,GRSM,UNR,,6,,,Clingmans Dome Trail,Clingmans Dome Access Road,Valid,Colias_eurytheme,Colias  eurytheme,8295,Alfalfa Caterpillar,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,656294400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Pieridae,Coliadinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
