the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000008EE7E258DFEF54C00563FFA768D14140,119799,0101000020110F00003E99ED2F24C861C16D7C8ED306375041,119368,>1m <=5m,ATBI DATABASE,,1446886035000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251165,3947055,35.635999,-83.748003,Little River-Crooked Creek,,1644.438721,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886035000,GRSM,UNR,,1,,,Turkeypen Ridge Trail,Laurel Creek Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,588902400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005AEB98AE18EC54C09E931ABEEBD14140,119810,0101000020110F0000FF28BB32EFC461C19A2C58D08F375041,119379,>1m <=5m,ATBI DATABASE,,1446886041000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256521,3947351,35.64,-83.689002,Little River-Crooked Creek,Middle Prong Little River,1371.385132,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886041000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Environmental Education Center Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1116547200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000051AE8B1B8EB54C0D1F780642DD14140,119814,0101000020110F0000401D23AD9DC461C16A5AAAE5C8365041,119383,>1m <=5m,ATBI DATABASE,,1446886043000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257034,3946692,35.634191,-83.683144,Little River-Crooked Creek,Middle Prong Little River,1483.433105,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886043000,GRSM,UNR,,6,,,Lumber Ridge Trail,Upper Tremont Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1243728000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,observed,No,day,cert,ATBI
0101000020E6100000D1788DB6FAEB54C044045AC96DD14140,119812,0101000020110F00006871DCBED5C461C1242F00300C375041,119381,>1m <=5m,ATBI DATABASE,,1446886042000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256675,3946920,35.636156,-83.687173,Little River-Crooked Creek,Middle Prong Little River,1408.615723,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886042000,GRSM,UNR,,1,,,West Prong Trail,Upper Tremont Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1275868800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,observed,No,day,cert,ATBI
0101000020E610000029F441FCA7E654C0E4DA34DC1ED54140,119816,0101000020110F000099CA666150C061C1C959FFF5E73A5041,119385,>1m <=5m,ATBI DATABASE,,1446886045000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264293,3949917,35.664997,-83.603999,Little River-Goshen Prong,Little River,1994.639404,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446886045000,GRSM,UNR,,6,,,Laurel Falls Quiet Walkway,Little River Gorge Parking #1,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990403200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000F62B23495EE254C01EFAC2F9CED74140,119818,0101000020110F0000499C911AACBC61C145041364B73D5041,119387,>1m <=5m,ATBI DATABASE,,1446886046000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270419,3952088,35.685997,-83.537001,West Prong Little Pigeon River Upper,Ash Hopper Branch,1466.512207,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446886046000,GRSM,UNR,,6,,,Fighting Creek Nature Trail,Sugarlands Visitor Center Parking B,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-1031961600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000000B677FEC4AE054C0E16857B9C1C74140,119820,0101000020110F0000A1FE66D1E8BA61C1D25110F1F12C5041,119389,>1m <=5m,ATBI DATABASE,,1446886047000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273000,3938100,35.560593,-83.504569,Forney Creek,Forney Creek,6268.007812,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446886047000,GRSM,UNR,,6,,,Clingmans Dome Bypass Trail,Clingmans Dome Road Parking #3,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1126915200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,observed,No,day,cert,ATBI
0101000020E6100000D19EE7BCF7E054C04F9F563E3CC54140,119819,0101000020110F00001D42CB967BBB61C1A5277723502A5041,119388,>1m <=5m,ATBI DATABASE,,1446886046000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271988,3935939,35.540894,-83.515117,Forney Creek,Steeltrap Creek,3958.923096,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446886046000,GRSM,UNR,,7,,,Forney Creek Trail,Clingmans Dome Road Parking #3,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,269308800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,by hand,No,day,cert,Independent research
0101000020E610000021536F8752EC54C0511A886A6CCB4140,119803,0101000020110F000009A7E15320C561C1BE62221EC6305041,119372,>1m <=5m,ATBI DATABASE,,1446886037000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256047,3941728,35.589239,-83.692533,Little River-Crooked Creek,Thunderhead Prong,3156.064453,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886037000,GRSM,UNR,,5,,,Appalachian Trail,Upper Tremont Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,269308800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,by hand,No,day,cert,Independent research
0101000020E6100000B6072E4AE1EA54C0FD8D47C71ACF4140,119815,0101000020110F000002798DBBE6C361C1E56A9C7A9E345041,119384,>1m <=5m,ATBI DATABASE,,1446886044000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,258176,3944863,35.617998,-83.669996,Little River-Crooked Creek,Middle Prong Little River,1892.332397,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886044000,GRSM,UNR,,3,,,Middle Prong Trail,Upper Tremont Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-1031961600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000089E93113AAF254C0842B386D5ACD4140,119791,0101000020110F00006532AB3483CA61C12F20DC19CA325041,119362,>1m <=5m,ATBI DATABASE,,1446886031000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247114,3943651,35.604315,-83.791626,Abrams Creek Upper,,1787.897705,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886031000,GRSM,UNR,,6,,,John Oliver Cabin access ,Sparks Lane Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1216252800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,aerial net,No,day,cert,ATBI
0101000020E61000005AEB93F57EF254C087B0E67C08CC4140,119797,0101000020110F00007FC16A965ECA61C18C21EC1E69315041,119366,>1m <=5m,ATBI DATABASE,,1446886033000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247320,3942500,35.594002,-83.788995,Abrams Creek Upper,Sea Branch,1887.876099,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886033000,GRSM,UNR,,5,,,Cades Cove Horse Trail,Cades Cove Loop Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-1088035200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000008971E0D099F254C07C2107A64CCC4140,119793,0101000020110F00000C4D9C6575CA61C14C71C34FB0315041,119364,>1m <=5m,ATBI DATABASE,,1446886032000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247178,3942735,35.596082,-83.790634,Abrams Creek Upper,Sea Branch,1853.951904,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886032000,GRSM,UNR,,7,,,Cades Cove Horse Trail,Lone Grove Parking,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1222041600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,aerial net,No,day,cert,ATBI
0101000020E6100000AB5364FBF0F254C01D95169396CC4140,119787,0101000020110F000005D6556DBFCA61C17BF4AF86FD315041,119359,>1m <=5m,ATBI DATABASE,,1446886029000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,246703,3942999,35.598338,-83.795954,Abrams Creek Upper,Sea Branch,1792.001831,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886029000,GRSM,UNR,,6,,,John Oliver Cabin access ,Sparks Lane Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1254528000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,aerial net,No,day,cert,Monarch Watch
0101000020E61000004F9CB829F9F254C0B75BE52599CC4140,119783,0101000020110F0000EDBD0C60C6CA61C1C5BFCF3600325041,119355,>1m <=5m,ATBI DATABASE,,1446886027000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,246658,3943009,35.598417,-83.796454,Abrams Creek Upper,Sea Branch,1787.830078,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886027000,GRSM,UNR,,6,,,John Oliver Cabin access ,Sparks Lane Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1191369600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,aerial net,No,day,cert,Monarch Watch
0101000020E61000003962AC50D3F254C014D7FDDFE8CC4140,119788,0101000020110F00006572233BA6CA61C196FB797D53325041,119360,>1m <=5m,ATBI DATABASE,,1446886030000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,246875,3943273,35.60085,-83.794144,Abrams Creek Upper,Rowans Creek,1785.962524,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886030000,GRSM,UNR,,6,,,John Oliver Cabin access ,Sparks Lane Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1285718400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,aerial net,No,day,cert,Monarch Watch
0101000020E61000008ED0098095F354C0222BC2C414CE4140,119778,0101000020110F0000A72F04274BCB61C19EFFA3C18C335041,119350,>1m <=5m,ATBI DATABASE,,1446886024000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245830,3944319,35.610002,-83.805996,Abrams Creek Upper,Feezell Branch,1978.121826,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886024000,GRSM,UNR,,8,,,Rich Mountain Loop Trail,Cades Cove Loop Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-1095552000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000719B8D4EE3F554C0FBFC665808CC4140,119773,0101000020110F00008ADB4E1340CD61C1E22CCDF868315041,119343,>1m <=5m,ATBI DATABASE,,1446886021000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242517,3942637,35.593998,-83.841995,Abrams Creek Upper,Abrams Creek,1709.245605,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886021000,GRSM,UNR,,7,,,Elijah Oliver Cabin Access Trail,Cades Cove Loop Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1021939200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000EDCC5B0DFAF554C03E3F867A39CC4140,119771,0101000020110F0000F8579E6453CD61C10F980B4A9C315041,119341,>1m <=5m,ATBI DATABASE,,1446886020000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242396,3942807,35.595497,-83.843383,Abrams Creek Upper,Abrams Creek,1714.104004,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886020000,GRSM,UNR,,5,,,Elijah Oliver Cabin Access Trail,Cades Cove Loop Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1216252800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,aerial net,No,day,cert,ATBI
0101000020E6100000B902CD91BCF454C0F1A153768BCC4140,119776,0101000020110F00005C0343C145CC61C13CFB57EBF1315041,119348,>1m <=5m,ATBI DATABASE,,1446886023000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,244160,3943034,35.597999,-83.824005,Abrams Creek Upper,Feezell Branch,1733.156616,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886023000,GRSM,UNR,,6,,,Lawson Cemetery Access,Hyatt Lane,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990230400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000008968DC7DC9F454C0F33FFE7471CC4140,119774,0101000020110F0000E95CCCBA50CC61C180B3D4C1D6315041,119346,>1m <=5m,ATBI DATABASE,,1446886022000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,244086,3942948,35.597206,-83.824794,Abrams Creek Upper,Feezell Branch,1748.258545,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886022000,GRSM,UNR,,7,,,Lawson Cemetery Access,Hyatt Lane,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1224028800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,aerial net,No,day,cert,Monarch Watch
0101000020E6100000E704A264E8F554C0A45552D3E0CB4140,119772,0101000020110F0000082E2A6544CD61C14CF82CB23F315041,119342,>1m <=5m,ATBI DATABASE,,1446886020000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242485,3942504,35.592792,-83.842305,Abrams Creek Upper,Abrams Creek,1711.119995,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886020000,GRSM,UNR,,5,,,Elijah Oliver Cabin Access Trail,Cades Cove Loop Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1221696000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,aerial net,No,day,cert,ATBI
0101000020E61000002E1F0006FCF954C09B9429B6E7CB4140,119770,0101000020110F0000C94F31C0BAD061C18FE755E346315041,119340,>1m <=5m,ATBI DATABASE,,1446886019000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236713,3942696,35.593002,-83.906003,Abrams Creek Lower,Hannah Branch,1461.563477,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886019000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-1093564800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000A68A9D8195F354C01CE94359B0D24140,119779,0101000020110F000051125B284BCB61C169B18C485D385041,119351,>1m <=5m,ATBI DATABASE,,1446886025000,DERV,KINZEL SPRINGS,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245944,3948313,35.646,-83.805996,Little River-Hesse Creek,,1968.457153,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446886025000,GRSM,UNR,,4,,,Ace Gap Trail,Rich Mountain Road,Valid,Battus_philenor,Battus  philenor,4661,Pipevine Swallowtail,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990230400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Papilionoidea,Papilionidae,Papilioninae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
