the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000034EE7ABAF1DA54C0D4815F3CA6BB4140,208276,0101000020110F00005CB4BCF55DB661C11D4C44F64F205041,208107,>1m <=5m,ATBI DATABASE,,1446936706000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280318,3927417,35.466004,-83.421,Deep Creek,Tom Branch,2149.892578,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446936706000,GRSM,UNR,,2,,,Wiggins-Watson-Toms Branch Cemetery Access,Tom Branch Road,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964396800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, ,week,cert,ATBI Lepidoptera TWIG
0101000020E6100000772FF7C9F1D254C0197E934D89C14140,208286,0101000020110F0000A5F9ECA492AF61C116D27DF273265041,208117,>1m <=5m,ATBI DATABASE,,1446936712000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291781,3932248,35.511996,-83.296004,Lower Oconaluftee River,,2043.470581,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446936712000,GRSM,UNR,,6,,,Nations Cemetery Access,Access Road To Big Cove Road,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,987897600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000C27B7E8064D354C05D9CAEB7E5C04140,208284,0101000020110F00009375ED11F4AF61C138618745C9255041,208115,>1m <=5m,ATBI DATABASE,,1446936711000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291133,3931709,35.507004,-83.303005,Lower Oconaluftee River,Oconaluftee River,2006.872559,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446936711000,GRSM,UNR,,6,,,Oconaluftee River Trail,Newfound Gap Road South,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990403200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000002BEE21DC22D354C0FFA3035A06C14140,208285,0101000020110F0000F560FA51BCAF61C102A7BC51EB255041,208116,>1m <=5m,ATBI DATABASE,,1446936711000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291499,3931811,35.507999,-83.298999,Lower Oconaluftee River,,2030.032227,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446936711000,GRSM,UNR,,7,,,Oconaluftee River Trail,Newfound Gap Road South,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993340800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000051D11E5092D354C04C1D9C43EAC14140,208282,0101000020110F0000D94B34FA1AB061C1796BA41DD9265041,208113,>1m <=5m,ATBI DATABASE,,1446936709000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,290900,3932597,35.514955,-83.305801,Lower Oconaluftee River,Oconaluftee River,2028.46582,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446936709000,GRSM,UNR,,5,,,Enloe-Mingus Cemetery Access,Oconaluftee Maintenance Area,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090454400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005C9E3743E1D254C043D9AA104EC24140,208289,0101000020110F0000FDF3BF9B84AF61C1A3AF5C4041275041,208120,>1m <=5m,ATBI DATABASE,,1446936713000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291888,3932912,35.518001,-83.294995,Lower Raven Fork,,2050.639648,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446936713000,GRSM,UNR,,6,,,Nations Cemetery Access,Oconaluftee Job Corps Center Access Road,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,987897600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000003A46104C8DDF54C06CAE289260C54140,208269,0101000020110F0000816499C447BA61C1AAC4380E762A5041,208100,>1m <=5m,ATBI DATABASE,,1446936702000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273997,3936011,35.542003,-83.492995,Noland Creek,Bald Branch,5901.735352,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446936702000,GRSM,UNR,,10,,,Forney Ridge Trail,Clingmans Dome Road Parking #3,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087171200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005D7D3FAC6CDF54C019B65EBA66C64140,208271,0101000020110F0000904C660F2CBA61C13FCC10B3872B5041,208102,>1m <=5m,ATBI DATABASE,,1446936703000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,274200,3936894,35.550003,-83.491004,Noland Creek,,5744.099609,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446936703000,GRSM,UNR,,9,,,Forney Ridge Trail,Clingmans Dome Road Parking #3,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087257600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000717837657AD954C0450E572F88CA4140,208279,0101000020110F0000B51C7E301FB561C1872E98C4D72F5041,208110,>1m <=5m,ATBI DATABASE,,1446936707000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,282711,3940265,35.582274,-83.398091,Deep Creek,Wild Cherry Branch,4581.429199,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446936707000,GRSM,UNR,,9,,,Thomas Divide Trail,Thomas Divide Trail Pullout Parking,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087257600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000041BE2E9D18DC54C01938C1B314CE4140,208274,0101000020110F000063AF036858B761C179AFE0AF8C335041,208105,>1m <=5m,ATBI DATABASE,,1446936705000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279080,3943432,35.61,-83.438998,Upper Oconaluftee River,Beech Flats Prong,5224.262207,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446936705000,GRSM,UNR,,9,,,Appalachian Trail,Clingmans Dome Access Road,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,526003200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,at light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000EB42790D64D854C0A324A5528CDA4140,208281,0101000020110F00000CBBF7CA32B461C14CF285D994405041,208112,>1m <=5m,ATBI DATABASE,,1446936709000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284587,3954109,35.7074,-83.381103,Little Pigeon River Upper,Middle Prong Little Pigeon River,1687.616699,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446936709000,GRSM,UNR,,6,,,Old Settlers Trail,Ramsey Prong Road,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,969494400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000D3088EAF43EB54C075C5DA5960D54140,208267,0101000020110F00002891E54C3AC461C1F263866C2C3B5041,208098,>1m <=5m,ATBI DATABASE,,1446936701000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257780,3950314,35.666996,-83.676002,Little River-Goshen Prong,Little River,1559.004272,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446936701000,GRSM,UNR,,10,,,Meigs Creek Trail,Lr Pullout Parking @ Mp 7.969,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005AEB98AE18EC54C09E931ABEEBD14140,208266,0101000020110F0000FF28BB32EFC461C19A2C58D08F375041,208097,>1m <=5m,ATBI DATABASE,,1446936700000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256521,3947351,35.64,-83.689002,Little River-Crooked Creek,Middle Prong Little River,1371.385132,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446936700000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Environmental Education Center Road,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,926812800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000BBAE16DA04E154C0B97B0C98F8C74140,208268,0101000020110F0000B61F0DBA86BB61C11E97123A2B2D5041,208099,>1m <=5m,ATBI DATABASE,,1446936701000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271976,3938312,35.562267,-83.515917,Forney Creek,Steeltrap Creek,6183.086426,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446936701000,GRSM,UNR,,6,,,Appalachian Trail,Clingmans Dome Road Parking #3,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090368000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000BA3904AAB9F154C0B35ABD2320CD4140,208265,0101000020110F0000B44E5406B7C961C1AAD066378D325041,208096,>1m <=5m,ATBI DATABASE,,1446936699000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248438,3943416,35.602536,-83.776953,Abrams Creek Upper,Stillhouse Branch,1898.696411,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446936699000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove Residence Road A,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,969321600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,unspecified, ,week,cert,ATBI Lepidoptera TWIG
0101000020E6100000498D92B518F454C0335DF6950ECD4140,208264,0101000020110F00004F459E96BACB61C1741A6DE17A325041,208095,>1m <=5m,ATBI DATABASE,,1446936699000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245079,3943452,35.602001,-83.814004,Abrams Creek Upper,Feezell Branch,1828.03894,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446936699000,GRSM,UNR,,6,,,Lawson Cemetery Access,Primitive Baptist Church Road,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990403200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000A9E2E7CE92F554C0942A385976CA4140,208257,0101000020110F0000C5063AB5FBCC61C154954224C52F5041,208089,>1m <=5m,ATBI DATABASE,,1446936695000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242923,3941263,35.58173,-83.837081,Abrams Creek Upper,Wildcat Branch,1796.669678,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446936695000,GRSM,UNR,,3,,,Wet Bottom Trail,Forge Creek Road,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,988329600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000E98F737291F554C0D28437B53DCA4140,208261,0101000020110F000045C4488DFACC61C1E78254FE892F5041,208093,>1m <=5m,ATBI DATABASE,,1446936698000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242925,3941071,35.580001,-83.836998,Abrams Creek Upper,Wildcat Branch,1806.488525,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446936698000,GRSM,UNR,,2,,,Rabbit Creek Trail,Forge Creek Road,Valid,Macaria_aemulataria,Macaria  aemulataria,23603,Common Angle Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090195200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Geometroidea,Geometridae,Ennominae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
