the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000051F392550AEF54C0E666B9259FB94140,124474,0101000020110F000056A977466FC761C18551B8B8321E5041,124001,>1m <=5m,ATBI DATABASE,,1446888678000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,251770,3926404,35.450162,-83.735002,Lower Fontana Lake-Little Tennessee River,,1737.359253,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446888678000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive West,Valid,Bleptina_caradrinalis,Bleptina  caradrinalis,4940,Bent-winged Owlet Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087171200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,black light trap,No,day,cert,Northshore Road EIS
0101000020E6100000A78E040330EE54C0AC76520165BC4140,124477,0101000020110F0000DCB799DAB5C661C17FE82CE616215041,124004,>1m <=5m,ATBI DATABASE,,1446888679000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,253046,3928774,35.471826,-83.721676,Hazel Creek,Hazel Creek,1918.112427,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446888679000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive West,Valid,Bleptina_caradrinalis,Bleptina  caradrinalis,4940,Bent-winged Owlet Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087171200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,black light trap,No,day,cert,Northshore Road EIS
0101000020E610000071674525CCEE54C08CF4BDEE03BD4140,124476,0101000020110F00006B6259753AC761C11D9D5CA4BC215041,124003,>1m <=5m,ATBI DATABASE,,1446888679000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,252196,3929336,35.476676,-83.731206,Hazel Creek,Hickory Bottom Branch,1810.999878,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446888679000,GRSM,UNR,,3,,,Lakeshore Trail,Lakeview Drive West,Valid,Bleptina_caradrinalis,Bleptina  caradrinalis,4940,Bent-winged Owlet Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185148800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,black light trap, ,day,cert,Noctuidae
0101000020E6100000051D96CEF3ED54C0EC5F7D2F4ABC4140,124478,0101000020110F0000004FD1B882C661C1F4AD28EEFA205041,124005,>1m <=5m,ATBI DATABASE,,1446888680000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,253377,3928674,35.471007,-83.718002,Hazel Creek,Hazel Creek,1753.534302,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446888680000,GRSM,UNR,,6,,,Hazel Creek Trail,Lakeview Drive West,Valid,Bleptina_caradrinalis,Bleptina  caradrinalis,4940,Bent-winged Owlet Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185148800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,black light trap, ,day,cert,Noctuidae
0101000020E61000001F614BA1E9E654C064C7C59F88B84140,124484,0101000020110F000051B1EC2188C061C13B0B395B101D5041,124011,>1m <=5m,ATBI DATABASE,,1446888683000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263274,3925149,35.441663,-83.608006,Lower Fontana Lake-Little Tennessee River,Poplar Pole Branch,1961.320557,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446888683000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Bleptina_caradrinalis,Bleptina  caradrinalis,4940,Bent-winged Owlet Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087257600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,black light trap,No,day,cert,Northshore Road EIS
0101000020E6100000F513D8E040E354C09DA4B74748BA4140,124488,0101000020110F00004D44888C6CBD61C12712720FE31E5041,124015,>1m <=5m,ATBI DATABASE,,1446888686000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,268504,3926529,35.455324,-83.550831,Fontana Lake-Tuckasegee River,Goldmine Branch,1920.431763,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446888686000,GRSM,UNR,,7,,,Goldmine Loop Trail,Lakeview Drive East Parking #4,Valid,Bleptina_caradrinalis,Bleptina  caradrinalis,4940,Bent-winged Owlet Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087257600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,black light trap,No,day,cert,Northshore Road EIS
0101000020E61000008DBA5C18D7DB54C004EED970E1BA4140,124499,0101000020110F00001050DAC220B761C1A6539AC1821F5041,124026,>1m <=5m,ATBI DATABASE,,1446888692000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279031,3926782,35.459998,-83.434999,Deep Creek,,1836.47522,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446888692000,GRSM,UNR,,5,,,Noland Divide Trail,Deep Creek Campground Loop 1,Valid,Bleptina_caradrinalis,Bleptina  caradrinalis,4940,Bent-winged Owlet Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964483200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000003FC5887CEBCD54C015D7ECD9D7E34140,124517,0101000020110F00003D36E92F4EAB61C1E16B92CB4E4A5041,124044,>1m <=5m,ATBI DATABASE,,1446888703000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299573,3961818,35.780018,-83.217494,Cosby Creek,Fletcher Spring Branch,1695.348633,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446888703000,GRSM,UNR,,7,,,Tritt Cemetery Access Trail,Cosby Entrance Road,Valid,Bleptina_caradrinalis,Bleptina  caradrinalis,4940,Bent-winged Owlet Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087776000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000003E690E34B2CD54C03C4546BB95E34140,124518,0101000020110F000042805D891DAB61C127EC9D93094A5041,124045,>1m <=5m,ATBI DATABASE,,1446888703000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299884,3961587,35.778,-83.213998,Cosby Creek,Cosby Creek,1742.802612,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446888703000,GRSM,UNR,,6,,,Tritt Cemetery Access Trail,Cosby Government Quarters / Ranger Station Access Road,Valid,Bleptina_caradrinalis,Bleptina  caradrinalis,4940,Bent-winged Owlet Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,957916800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000036EB29C570CD54C0AD2C247C89E14140,124520,0101000020110F0000DDB1D3F6E5AA61C1A9027DD2E4475041,124047,>1m <=5m,ATBI DATABASE,,1446888704000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300205,3959804,35.762001,-83.210004,Cosby Creek,Cosby Creek,2040.874756,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446888704000,GRSM,UNR,,5,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Bleptina_caradrinalis,Bleptina  caradrinalis,4940,Bent-winged Owlet Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990230400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000000D54124E75CD54C0044EFF31ABE04140,124519,0101000020110F0000354DC9D0E9AA61C1EF6E972CFC465041,124046,>1m <=5m,ATBI DATABASE,,1446888704000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300163,3959052,35.755218,-83.210281,Cosby Creek,,2258.904297,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446888704000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Campground Road A,Valid,Bleptina_caradrinalis,Bleptina  caradrinalis,4940,Bent-winged Owlet Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185667200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Herminiinae,~,black light trap, ,day,cert,Noctuidae
